"id","producto","precio","hora_consulta","farmacia_corto","busqueda","farmacia","pais","product_name","quantity","unit","presentacion","num_prod"
203,afrin  afrin original adulto alivio de la congestion nasal 20 ml.,77.69,"01:47:19 04/07/2023",fguadalajara,TRUVADA,farmacias guadalajara,Mexico,afrin  afrin original adulto alivio de la congestion nasal ,20.0,ml,,
204,natures bounty  natures bounty luteina 20 mg 40 capsulas.,174.50,"01:47:19 04/07/2023",fguadalajara,TRUVADA,farmacias guadalajara,Mexico,natures bounty  natures bounty luteina ,20.0,mg,capsula,40
205,verde valle  arandano deshidratado verde valle 75 gr.,25.00,"01:50:51 04/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,verde valle  arandano deshidratado verde valle ,,,,75
206,arbol verde  shampoo natural arbol verde anticaida 500 ml.,85.00,"01:50:51 04/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,arbol verde  shampoo natural arbol verde anticaida ,500.0,ml,,
207,arbol verde  gel para cabello arbol verde con linaza 250 gr.,22.00,"01:50:51 04/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,arbol verde  gel para cabello arbol verde con linaza ,,,,250
208,verde valle  frijol peruano verde valle 750 gr.,59.00,"01:50:51 04/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,verde valle  frijol peruano verde valle ,,,,750
209,broncolin  broncolin etiqueta verde jarabe 250 ml.,150.45,"01:50:51 04/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,broncolin  broncolin etiqueta verde jarabe ,250.0,ml,jarabe,
210,broncolin  broncolin etiqueta verde jarabe 140 ml.,90.07,"01:50:51 04/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,broncolin  broncolin etiqueta verde jarabe ,140.0,ml,jarabe,
211,xotzil  fibra xotzil manzana verde 620 gr.,129.16,"01:50:51 04/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,xotzil  fibra xotzil manzana verde ,,,,620
212,verde valle  arroz precocido verde valle a la jardinera 140 gr.,22.50,"01:50:51 04/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,verde valle  arroz precocido verde valle a la jardinera ,,,jarabe,140
213,sabritas  botana tostitos sabor salsa verde 65 gr.,16.00,"01:50:51 04/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,sabritas  botana tostitos sabor salsa verde ,,,,65
214,xotzil  te chino follaje verde en polvo 210 gr.,72.98,"01:50:51 04/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,xotzil  te chino follaje verde en polvo ,,,,210
1565,venclexta venetoclax 100 mg tab caja con 120,160066.00,"00:05:35 05/07/2023",fespecializadas,VENCLEXTA,farmacias especializadas,Mexico,venclexta venetoclax ,100.0,mg,tableta,120
8,kombiglyze xr 5 mg  1000 mg caja con 28 tabletas,1174.00,"00:39:59 04/07/2023",farmalisto_mx,KOMBIGLYZE XR,farmalisto méxico,Mexico,kombiglyze xr ,5.0,mg,tableta,28
215,herdez  salsa verde herdez 453 gr.,33.00,"01:50:51 04/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,herdez  salsa verde herdez ,,,,453
216,arbol verde  gel para cabello arbol verde con linaza 500 gr.,39.00,"01:50:51 04/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,arbol verde  gel para cabello arbol verde con linaza ,,,,500
217,verde valle  almendra verde valle 75 gr.,33.00,"01:50:51 04/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,verde valle  almendra verde valle ,,,,75
218,sabritas  botana tostitos sabor salsa verde 240 gr.,49.00,"01:50:51 04/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,sabritas  botana tostitos sabor salsa verde ,,,,240
219,arbol verde  gel para cabello arbol verde de romero 250 gr.,22.00,"01:50:51 04/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,arbol verde  gel para cabello arbol verde de romero ,,,,250
220,electrolit  suero rehidratante electrolit sabor te verdelimon 625 ml.,21.90,"01:50:51 04/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,electrolit  suero rehidratante electrolit sabor te verdelimon ,625.0,ml,,
221,vemlidy 25 mg tab caja con  30,6931.62,"01:51:40 04/07/2023",fespecializadas,VEMLIDY,farmacias especializadas,Mexico,vemlidy ,25.0,mg,tableta,30
222,galvus 56 comprimidos caja vildagliptina 50 mg,1056.50,"02:59:26 04/07/2023",fsanpablo,GALVUS,farmacias san pablo,Mexico,galvus ,50.0,mg,tableta,56
224,glivec 100 mg caja con 60 comprimidos,17750.00,"03:02:34 04/07/2023",farmalisto_mx,GLIVEC,farmalisto méxico,Mexico,glivec ,100.0,mg,tableta,60
225,colgate sensitive pro alivio caja con tubo con 110 g,106.00,"01:52:57 04/07/2023",farmalisto_mx,ANORO,farmalisto méxico,Mexico,colgate sensitive pro alivio caja con tubo con ,,,,110
226,anoro 1 polvo inhalador bromuro de umeclidinio 62.5 mcg vilanterol 25 mcg,1686.00,"01:53:15 04/07/2023",fsanpablo,ANORO,farmacias san pablo,Mexico,anoro ,,,,1
227,anoro 62.525mcg dis inh caja con 30 dosis,1672.33,"01:53:22 04/07/2023",fespecializadas,ANORO,farmacias especializadas,Mexico,anoro ,,,,30
228,anoro dispositivo inhalador 62.5mcg25mcg 30 dosis.,1290.15,"01:54:22 04/07/2023",fguadalajara,ANORO,farmacias guadalajara,Mexico,anoro dispositivo inhalador ,,,,30
229,tums  tums antiacido tabletas masticables extra surtido 24 tabletas 3 rollos de 8 tabletas cu.,39.04,"01:57:46 04/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,tums  tums antiacido tabletas masticables extra surtido ,,,tableta,24
230,tums  tums antiacido tabletas masticables extra surtido 48 tabletas.,76.12,"01:57:46 04/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,tums  tums antiacido tabletas masticables extra surtido ,,,tableta,48
231,heinz  mostaza heinz original 226.6 gr.,28.00,"01:57:46 04/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,heinz  mostaza heinz original ,,,,6
232,arcoxia  arcoxia 90 mg 14 comprimidos.,1201.19,"02:47:07 04/07/2023",fguadalajara,ARCOXIA,farmacias guadalajara,Mexico,arcoxia  arcoxia ,90.0,mg,tableta,14
233,herklin  herklin kit antipiojos shampoo clasico spray repelente peine lendrera y gorra de bano.,365.40,"01:57:46 04/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,,,,,
234,vytorin  vytorin 10mg40mg 14 comprimidos,901.56,"02:57:15 04/07/2023",fguadalajara,VYTORIN,farmacias guadalajara,Mexico,vytorin  vytorin ,40.0,mg,tableta,14
235,exjade 500 mg caja con 28 tabletas,18300.00,"02:57:34 04/07/2023",farmalisto_mx,EXJADE,farmalisto méxico,Mexico,exjade ,500.0,mg,tableta,28
242,talissa  talissa 120 mg 21 capsulas.,235.94,"01:57:46 04/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,talissa  talissa ,120.0,mg,capsula,21
243,zyxem  zyxem 5 mg 30 tabletas.,508.96,"01:57:46 04/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,zyxem  zyxem ,5.0,mg,tableta,30
244,kinder  huevo de chocolate kinder sorpresa maxi 100 gr.,135.00,"01:57:46 04/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,kinder  huevo de chocolate kinder sorpresa maxi ,,,,100
245,glivec 400 mg caja con 30 comprimidos,37900.00,"03:02:34 04/07/2023",farmalisto_mx,GLIVEC,farmalisto méxico,Mexico,glivec ,400.0,mg,tableta,30
246,glivec 30 comprimidos caja mesilato de imatinib 400 mg,37532.00,"03:02:49 04/07/2023",fsanpablo,GLIVEC,farmacias san pablo,Mexico,glivec ,400.0,mg,tableta,30
247,cute size  gel antiseptico cute size con vitamina e  funda 29 ml.,37.00,"01:57:46 04/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,cute size  gel antiseptico cute size con vitamina e  funda ,29.0,ml,,
248,tressvin  tressvin 50 mg 28 tabletas.,383.90,"01:57:46 04/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,tressvin  tressvin ,50.0,mg,tableta,28
249,avelox 5 tableta caja moxifloxacino 400 mg,830.50,"00:52:25 04/07/2023",fsanpablo,AVELOX I.V.,farmacias san pablo,Mexico,avelox ,400.0,mg,tableta,5
250,merrem i.v. 10 solucion frasco ampula meropenem 500.0 mg,6388.00,"00:52:25 04/07/2023",fsanpablo,AVELOX I.V.,farmacias san pablo,Mexico,merrem i.v. ,500.0,mg,solucion,10
251,gum  cera de ortodoncia gum orthodontic menta 5 pzas.,67.00,"01:57:46 04/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,gum  cera de ortodoncia gum orthodontic menta ,,,,5
252,sweet  chocolate sweet paw patrol huevo sorpresa 20 gr.,22.50,"01:57:46 04/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,sweet  chocolate sweet paw patrol huevo sorpresa ,,,,20
253,janumet xr 56 tabletas frasco fosfato de sitagliptina 50 mg metformina 1000 mg,1782.00,"00:40:13 04/07/2023",fsanpablo,KOMBIGLYZE XR,farmacias san pablo,Mexico,janumet xr ,50.0,mg,tableta,56
254,colgate  cepillo de dientes colgate 360 luminous white 2 pzas.,85.00,"01:57:46 04/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,colgate  cepillo de dientes colgate ,,,,360
255,globos payaso  globos water bombs globos payaso con filtro de llenado 51 pzas.,11.50,"01:57:46 04/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,globos payaso  globos water bombs globos payaso con filtro de llenado ,,,,51
256,relvare polvo 200 mcg 25 mcg caja con dispositivo con 30 dosis,1046.00,"01:58:11 04/07/2023",farmalisto_mx,RELVARE,farmalisto méxico,Mexico,relvare polvo ,,,,200
257,relvare 100 mcg  25 mcg caja con dispositivo inhalador con 30 dosis,949.00,"01:58:11 04/07/2023",farmalisto_mx,RELVARE,farmalisto méxico,Mexico,relvare ,,,,100
1566,mavyret 100 mg40 mg caja con 4 cajas con 7 blisteres con 3 tabletas,96911.00,"00:06:57 05/07/2023",farmalisto_mx,MAVYRET,farmalisto méxico,Mexico,mavyret ,40.0,mg,tableta,4
9,kombiglyze xr 2.5 mg  1000 mg caja con 56 tabletas,1358.00,"00:39:59 04/07/2023",farmalisto_mx,KOMBIGLYZE XR,farmalisto méxico,Mexico,kombiglyze xr ,2.5,mg,tableta,56
10,xgeva inyeccion 1 pieza frasco ampula denosumab 120 mg,10830.50,"00:16:48 04/07/2023",fsanpablo,XGEVA,farmacias san pablo,Mexico,xgeva inyeccion ,120.0,mg,inyeccion,1
11,xgeva 120mg1.7ml f a caja con 1,10831.43,"00:16:54 04/07/2023",fespecializadas,XGEVA,farmacias especializadas,Mexico,xgeva ,1.7,ml,,1
12,kombiglyze xr 2.5 mg1000 mg caja con 28 tabletas,761.43,"00:39:59 04/07/2023",farmalisto_mx,KOMBIGLYZE XR,farmalisto méxico,Mexico,kombiglyze xr ,1000.0,mg,tableta,28
13,myrbetric 50mg 30 tabs,2102.00,"00:25:55 04/07/2023",farmacon,MYRBETRIC,farmacon,Mexico,myrbetric ,50.0,mg,tableta,30
14,jardianz duo 5 mg  850 mg caja con 60 tabletas,1764.00,"01:00:41 04/07/2023",farmalisto_mx,JARDIANZ,farmalisto méxico,Mexico,jardianz duo ,5.0,mg,tableta,60
15,jardianz duo 5  850 mg caja con 30 tabletas,953.00,"01:00:41 04/07/2023",farmalisto_mx,JARDIANZ,farmalisto méxico,Mexico,jardianz duo ,850.0,mg,tableta,5
16,jardianz 25 mg caja con 10 tabletas recubiertas,653.00,"01:00:41 04/07/2023",farmalisto_mx,JARDIANZ,farmalisto méxico,Mexico,jardianz ,25.0,mg,tableta,10
17,jardianz dpp 25 mg  5 mg caja con 30 tabletas,2553.00,"01:00:41 04/07/2023",farmalisto_mx,JARDIANZ,farmalisto méxico,Mexico,jardianz dpp ,25.0,mg,tableta,30
18,onglyza 5 mg 28 tabletas.,1053.75,"00:48:26 04/07/2023",fguadalajara,ONGLYZA,farmacias guadalajara,Mexico,onglyza ,5.0,mg,tableta,28
19,zinforo 600 mg caja con 10 frascos con polvo,12388.00,"00:48:51 04/07/2023",farmalisto_mx,ZINFORO,farmalisto méxico,Mexico,zinforo ,600.0,mg,,10
20,jardianz 25mg 10 tabs,599.00,"01:01:20 04/07/2023",farmacon,JARDIANZ,farmacon,Mexico,jardianz ,25.0,mg,tableta,10
21,pradaxar 75mg 30 caps,1529.50,"01:08:04 04/07/2023",farmacon,PRADAXAR,farmacon,Mexico,pradaxar ,75.0,mg,capsula,30
22,jardianz duo 12.51000mg tab caja con 60,1703.11,"01:02:41 04/07/2023",fespecializadas,JARDIANZ DUO,farmacias especializadas,Mexico,jardianz duo ,12.51,mg,tableta,60
23,jardianz duo 12.51000mg tab caja con 30,907.04,"01:02:41 04/07/2023",fespecializadas,JARDIANZ DUO,farmacias especializadas,Mexico,jardianz duo ,12.51,mg,tableta,30
258,relvare polvo 1 pieza caja fluticasona 200 mcg trifenatato de vilanterol 22 mcg,1083.00,"01:58:29 04/07/2023",fsanpablo,RELVARE,farmacias san pablo,Mexico,relvare polvo ,,,,1
259,relvare 30 dosis 10025mcg caja con 1,1228.86,"01:58:35 04/07/2023",fespecializadas,RELVARE,farmacias especializadas,Mexico,relvare ,,,,30
260,relvare 30 dosis 20025mcg caja con 1,1300.84,"01:58:35 04/07/2023",fespecializadas,RELVARE,farmacias especializadas,Mexico,relvare ,,,,30
261,relvare  relvare polvo para inhalacion 200mcg25mcg 30 dosis.,976.16,"01:59:28 04/07/2023",fguadalajara,RELVARE,farmacias guadalajara,Mexico,relvare  relvare polvo para inhalacion ,,,,30
262,selzentry 150mg tab caja con 60,18744.01,"02:00:14 04/07/2023",fespecializadas,SELZENTRY,farmacias especializadas,Mexico,selzentry ,150.0,mg,tableta,60
263,tivicay 50 mg caja con frasco con 30 tabletas,7550.00,"02:01:35 04/07/2023",farmalisto_mx,TIVICAY,farmalisto méxico,Mexico,tivicay ,50.0,mg,tableta,30
264,tivicay 30 tabletas frasco dolutegravir 50 mg,8673.00,"02:01:46 04/07/2023",fsanpablo,TIVICAY,farmacias san pablo,Mexico,tivicay ,50.0,mg,tableta,30
265,tivicay 50mg tab caja con 30,8673.78,"02:01:53 04/07/2023",fespecializadas,TIVICAY,farmacias especializadas,Mexico,tivicay ,50.0,mg,tableta,30
266,triumeq caja con 30 tabletas,15750.00,"02:03:09 04/07/2023",farmalisto_mx,TRIUMEQ,farmalisto méxico,Mexico,triumeq caja con ,,,tableta,30
267,triumeq oral 30 tabletas frasco dolutegravir 50 mg abacavir 600 mg lamivudina 300 mg,16644.00,"02:03:24 04/07/2023",fsanpablo,TRIUMEQ,farmacias san pablo,Mexico,triumeq oral ,50.0,mg,tableta,30
268,triumeq 50600300 mg tab caja con 30,16644.60,"02:03:31 04/07/2023",fespecializadas,TRIUMEQ,farmacias especializadas,Mexico,triumeq ,50600300,mg,tableta,30
269,trelegy 30 polvo inhalador fluticasona 200.0 mcg bromuro de umeclidinio 62.5 mcg vilanterol 25.0 mcg,1578.00,"02:05:05 04/07/2023",fsanpablo,TRELEGY ELLIPTA,farmacias san pablo,Mexico,trelegy ,,,,30
1567,mavyret 100  40 mg caj tab caja con 84,103696.00,"00:07:21 05/07/2023",fespecializadas,MAVYRET,farmacias especializadas,Mexico,mavyret ,40.0,mg,tableta,100
1568,rimvoq 15 mg con 28 tabletas,23950.00,"00:08:42 05/07/2023",farmalisto_mx,RIM-VOQ,farmalisto méxico,Mexico,rimvoq ,15.0,mg,tableta,28
1569,rimvoq 28 tabletas caja upadacitinib 15.0 mg,24196.00,"00:08:56 05/07/2023",fsanpablo,RIM-VOQ,farmacias san pablo,Mexico,rimvoq ,15.0,mg,tableta,28
1570,rimvoq 15 mg tab caj 4x7,23949.20,"00:09:03 05/07/2023",fespecializadas,RIM-VOQ,farmacias especializadas,Mexico,rimvoq ,15.0,mg,tableta,7
1571,skyrizi 1 solucion jeringa prellenada risankizumab 150.0 mg,96845.50,"00:10:37 05/07/2023",fsanpablo,SKYRIZI,farmacias san pablo,Mexico,skyrizi ,150.0,mg,solucion,1
1572,skyrizi 150 mg  ml sol iny pluma prec caja con 1,96942.00,"00:10:44 05/07/2023",fespecializadas,SKYRIZI,farmacias especializadas,Mexico,skyrizi ,150.0,mg,solucion,1
1573,tracleer 125 mg caja con 60 tabletas.,79385.00,"00:12:14 05/07/2023",farmalisto_mx,ZAVESCA,farmalisto méxico,Mexico,tracleer ,125.0,mg,tableta,60
1574,prolia 60 mgml solucion inyectable caja con 1 jeringa prellenada  rx3,9599.00,"00:14:06 05/07/2023",farmalisto_mx,PROLIA,farmalisto méxico,Mexico,prolia ,,,tableta,1
1575,prolia inyeccion 1 pieza jeringa denosumab 60 mg,9954.50,"00:14:21 05/07/2023",fsanpablo,PROLIA,farmacias san pablo,Mexico,prolia inyeccion ,60.0,mg,inyeccion,1
1576,prolia 60mg1ml jprell caja con 1,9955.10,"00:14:27 05/07/2023",fespecializadas,PROLIA,farmacias especializadas,Mexico,prolia ,1.0,ml,,1
1577,promil  formula infantil promil gold 2 edad 6 a 12 meses 400 gr.,239.90,"00:15:33 05/07/2023",fguadalajara,PROLIA,farmacias guadalajara,Mexico,promil  formula infantil promil gold ,,,,2
1578,promil  formula infantil promil gold 2 edad 6 a 12 meses 900 gr.,495.00,"00:15:33 05/07/2023",fguadalajara,PROLIA,farmacias guadalajara,Mexico,promil  formula infantil promil gold ,,,,2
1579,xgeva 120 mg 1.7 ml caja con un frasco ampula  rx3,10829.00,"00:15:57 05/07/2023",farmalisto_mx,XGEVA,farmalisto méxico,Mexico,xgeva ,120.0,mg,,3
1580,xgeva inyeccion 1 pieza frasco ampula denosumab 120 mg,10830.50,"00:16:14 05/07/2023",fsanpablo,XGEVA,farmacias san pablo,Mexico,xgeva inyeccion ,120.0,mg,inyeccion,1
24,vytorin  vytorin 10mg20mg 14 comprimidos.,720.14,"02:57:15 04/07/2023",fguadalajara,VYTORIN,farmacias guadalajara,Mexico,vytorin  vytorin ,20.0,mg,tableta,14
270,trelegy en polvo bucal 30 polvo inhalador fluticasona 100 mcg bromuro de umeclidinio 62.5 mcg vilanterol 25 mcg,1597.00,"02:05:05 04/07/2023",fsanpablo,TRELEGY ELLIPTA,farmacias san pablo,Mexico,trelegy en polvo bucal ,,,,30
271,xiliarxs 50 mg caja con 28 comprimidos,604.00,"02:06:29 04/07/2023",farmalisto_mx,XILIARX,farmalisto méxico,Mexico,xiliarxs ,50.0,mg,tableta,28
272,xiliarxsduo 50 mg  500 mg caja con 60 comprimidos,977.00,"02:06:29 04/07/2023",farmalisto_mx,XILIARX,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,60
273,xiliarxsduo 50 mg 500 mg caja con 30 comprimidos,646.00,"02:06:29 04/07/2023",farmalisto_mx,XILIARX,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,30
274,xiliarxsduo 50 mg 1000 mg caja con 30 comprimidos,644.00,"02:06:29 04/07/2023",farmalisto_mx,XILIARX,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,30
275,xiliarxs 50mg com caja con 28,605.02,"02:06:47 04/07/2023",fespecializadas,XILIARX,farmacias especializadas,Mexico,xiliarxs ,50.0,mg,tableta,28
308,xiliarxs 50 mg caja con 28 comprimidos,604.00,"02:09:55 04/07/2023",farmalisto_mx,Xiliarx,farmalisto méxico,Mexico,xiliarxs ,50.0,mg,tableta,28
309,dabex xr 30 tableta caja metformina 750 mg,484.00,"00:40:13 04/07/2023",fsanpablo,KOMBIGLYZE XR,farmacias san pablo,Mexico,dabex xr ,750.0,mg,tableta,30
310,kombiglyze xr 2.51000mg tab caja con 28,680.74,"00:40:22 04/07/2023",fespecializadas,KOMBIGLYZE XR,farmacias especializadas,Mexico,kombiglyze xr ,2.51,mg,tableta,28
311,relvare  relvare polvo para inhalacion 100mcg25mcg 30 dosis.,970.48,"01:59:28 04/07/2023",fguadalajara,RELVARE,farmacias guadalajara,Mexico,relvare  relvare polvo para inhalacion ,,,,30
312,xiliarxsduo 50 mg  500 mg caja con 60 comprimidos,977.00,"02:09:55 04/07/2023",farmalisto_mx,Xiliarx,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,60
313,xiliarxsduo 50 mg 500 mg caja con 30 comprimidos,646.00,"02:09:55 04/07/2023",farmalisto_mx,Xiliarx,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,30
314,xiliarxsduo 50 mg 1000 mg caja con 30 comprimidos,644.00,"02:09:55 04/07/2023",farmalisto_mx,Xiliarx,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,30
315,xiliarxs 50mg com caja con 28,605.02,"02:10:14 04/07/2023",fespecializadas,Xiliarx,farmacias especializadas,Mexico,xiliarxs ,50.0,mg,tableta,28
316,xiliarxs duo 501000mg com caja con 30,0.00,"02:10:14 04/07/2023",fespecializadas,Xiliarx,farmacias especializadas,Mexico,xiliarxs duo ,501000.0,mg,tableta,30
317,jeringa para insulina 31g x 6mm con 30 piezas 0.5ml,134.00,"01:04:48 04/07/2023",farmacon,JARDIANZ DPP,farmacon,Mexico,jeringa para insulina ,0.5,ml,,30
318,xiliarxs duo 50850mg com caja con 60,1282.45,"02:10:14 04/07/2023",fespecializadas,Xiliarx,farmacias especializadas,Mexico,xiliarxs duo ,50850.0,mg,tableta,60
319,xiliarxsduo 50 mg  500 mg caja con 60 comprimidos,977.00,"02:11:38 04/07/2023",farmalisto_mx,Xiliarx Duo,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,60
320,xiliarxsduo 50 mg 500 mg caja con 30 comprimidos,646.00,"02:11:38 04/07/2023",farmalisto_mx,Xiliarx Duo,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,30
321,xiliarxsduo 50 mg 1000 mg caja con 30 comprimidos,644.00,"02:11:38 04/07/2023",farmalisto_mx,Xiliarx Duo,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,30
322,trexen duo 7 ovulo caja clindamicina 100 mg ketoconazol 400 mg,477.00,"02:11:50 04/07/2023",fsanpablo,Xiliarx Duo,farmacias san pablo,Mexico,trexen duo ,100.0,mg,,7
323,ampliron duo 14 comprimidos caja amoxicilina 875 mg clavulanato de potasio 125 mg,541.00,"02:11:50 04/07/2023",fsanpablo,Xiliarx Duo,farmacias san pablo,Mexico,ampliron duo ,875.0,mg,tableta,14
324,pristiq 50mg 14 tabs,975.00,"03:28:13 04/07/2023",farmacon,PRISTIQ,farmacon,Mexico,pristiq ,50.0,mg,tableta,14
325,trayenta duo 60 tableta caja linagliptina 2.5 mg metformina 850 mg,1666.00,"02:11:50 04/07/2023",fsanpablo,Xiliarx Duo,farmacias san pablo,Mexico,trayenta duo ,2.5,mg,tableta,60
326,trayenta duo 30 tableta caja linagliptina 2.5 mg metformina 850 mg,896.00,"02:11:50 04/07/2023",fsanpablo,Xiliarx Duo,farmacias san pablo,Mexico,trayenta duo ,2.5,mg,tableta,30
327,alevian duo 64 capsulas caja bromuro de pinaverio 100 mg dimeticona 300 mg,1222.00,"02:11:50 04/07/2023",fsanpablo,Xiliarx Duo,farmacias san pablo,Mexico,alevian duo ,100.0,mg,capsula,64
328,xiliarxs duo 501000mg com caja con 30,0.00,"02:11:56 04/07/2023",fespecializadas,Xiliarx Duo,farmacias especializadas,Mexico,xiliarxs duo ,501000.0,mg,tableta,30
329,xiliarxs duo 50500mg com caja con 30,651.91,"02:11:56 04/07/2023",fespecializadas,Xiliarx Duo,farmacias especializadas,Mexico,xiliarxs duo ,50500.0,mg,tableta,30
