"id","producto","precio","hora_consulta","farmacia_corto","busqueda","farmacia","pais","product_name","quantity","unit","presentacion","num_prod"
11898,niacina,528.15,"10:53:48 20/07/2023",pchecker,ácido nicotinico,spfpharmacy.com,Canada,niacina,500.0,mg,tableta,100
11899,collagen 1500 mg  vitamin c mason natural  120 capsulas,433.68,"10:54:00 20/07/2023",audifarma,ácido nicotinico,audifarma,Colombia,collagen,1500.0,mg,capsula,120
11900,vitamin c 1000 mg  rose hips 15 mg mason natural  60 tabletas,287.58,"10:54:00 20/07/2023",audifarma,ácido nicotinico,audifarma,Colombia,vitamin c,1000.0,mg,tableta,60
11901,inmunex plus polvo vainilla  sobre 131 grs,366.31,"10:54:00 20/07/2023",audifarma,ácido nicotinico,audifarma,Colombia,inmunex plus polvo vainilla  sobre,,"",sobre,131
11902,piloskin champu anticaida para cabello graso,235.37,"10:54:00 20/07/2023",audifarma,ácido nicotinico,audifarma,Colombia,piloskin champu anticaida para cabello graso,,"",ampolleta,
11903,folister hair lotion solucion topica 52.5 60 ml,581.05,"10:54:00 20/07/2023",audifarma,ácido nicotinico,audifarma,Colombia,folister hair lotion solucion topica,60.0,ml,solucion,1
11904,stafen 13510 mg caja x 30 capsulas,1225.25,"10:54:00 20/07/2023",audifarma,ácido nicotinico,audifarma,Colombia,stafen,13510.0,mg,capsula,30
11905,aclasta,2829.44,"10:54:00 20/07/2023",audifarma,ácido nicotinico,audifarma,Colombia,aclasta,,"","",
11906,hyaneb  caja con 30 viales,2176.82,"10:54:00 20/07/2023",audifarma,ácido nicotinico,audifarma,Colombia,hyaneb  caja con,,"","",30
11907,vesanoid capsula  10 mg100 tab,3844.17,"10:54:00 20/07/2023",audifarma,ácido nicotinico,audifarma,Colombia,vesanoid capsula,,"",tableta,100
11908,hydraskin serum antiage,477.47,"10:54:00 20/07/2023",audifarma,ácido nicotinico,audifarma,Colombia,hydraskin serum antiage,,"","",
11909,myfortic 180 mg,1393.67,"10:54:00 20/07/2023",audifarma,ácido nicotinico,audifarma,Colombia,myfortic,180.0,mg,"",
11910,myfortic 360 mg,2787.34,"10:54:00 20/07/2023",audifarma,ácido nicotinico,audifarma,Colombia,myfortic,360.0,mg,"",
11912,bondronat solucion inyectable  6 mg6 ml,2429.45,"10:54:00 20/07/2023",audifarma,ácido nicotinico,audifarma,Colombia,bondronat solucion inyectable,6.0,ml,inyeccion,
11913,fenovas capsulas blandas 20 mg 135 mg caja x 30,1410.51,"10:54:00 20/07/2023",audifarma,ácido nicotinico,audifarma,Colombia,fenovas capsulas blandas,20.0,mg,capsula,30
11914,glucerna vainilla lata  400 g,193.26,"10:54:00 20/07/2023",audifarma,ácido nicotinico,audifarma,Colombia,glucerna vainilla lata,,"","",400
11915,glucerna vainilla  900 grs,454.73,"10:54:00 20/07/2023",audifarma,ácido nicotinico,audifarma,Colombia,glucerna vainilla,,"","",900
11916,stafen 13520 mg caja x 30,1254.72,"10:54:00 20/07/2023",audifarma,ácido nicotinico,audifarma,Colombia,stafen,13520.0,mg,"",30
11917,micofenolato mofetilo,1541.03,"10:54:00 20/07/2023",audifarma,ácido nicotinico,audifarma,Colombia,micofenolato mofetilo,,"","",
11918,prowhey oncare sabor vainilla  400 grs,437.89,"10:54:00 20/07/2023",audifarma,ácido nicotinico,audifarma,Colombia,prowhey oncare sabor vainilla,,"","",400
11919,acido acetil salicilico 100mg caja x 100 tabletas,113.89,"10:54:44 20/07/2023",cruzverde,ácido nicotinico,cruz verde,Colombia,acido acetil salicilico,100.0,mg,tableta,100
11920,alka seltzer tabletas efervescentes 0.32411.976gr caja x 14,65.05,"10:54:44 20/07/2023",cruzverde,ácido nicotinico,cruz verde,Colombia,alka seltzer tabletas efervescentes,,"",tableta,14
11921,vical vitamina c tableta masticable sabor a naranja 500 mg sobre x 12,17.89,"10:54:44 20/07/2023",cruzverde,ácido nicotinico,cruz verde,Colombia,vical vitamina c tableta masticable sabor a naranja,500.0,mg,tableta,12
11922,lemovit capsulas liquidas 500mg caja x 30,132.63,"10:54:44 20/07/2023",cruzverde,ácido nicotinico,cruz verde,Colombia,lemovit capsulas liquidas,500.0,mg,capsula,30
11923,manto locion skin libre de fragancia acido piel frasco x 400ml,157.68,"10:54:44 20/07/2023",cruzverde,ácido nicotinico,cruz verde,Colombia,manto locion skin libre de fragancia acido piel frasco x,400.0,ml,"",
11924,betarretin crema 005 tubo x 30 gr,224.21,"10:54:44 20/07/2023",cruzverde,ácido nicotinico,cruz verde,Colombia,betarretin crema,,"",crema,5
11925,curam 1gr 875mg125mg caja x 14 tabletas recubiertas,368.00,"10:54:44 20/07/2023",cruzverde,ácido nicotinico,cruz verde,Colombia,curam,125.0,mg,tableta,14
11926,fucidin crema 2 tubo x 15 gr,426.31,"10:54:44 20/07/2023",cruzverde,ácido nicotinico,cruz verde,Colombia,fucidin crema,,"",crema,2
11927,topisept 2 crema tubo x 15 gr,322.73,"10:54:44 20/07/2023",cruzverde,ácido nicotinico,cruz verde,Colombia,topisept,,"",crema,2
11928,fucidin h crema 20  10 mg tubo x 15 gr,564.20,"10:54:44 20/07/2023",cruzverde,ácido nicotinico,cruz verde,Colombia,fucidin h crema,10.0,mg,crema,20
11929,epax ec capsulas blandas 720mg caja x 50,648.62,"10:54:44 20/07/2023",cruzverde,ácido nicotinico,cruz verde,Colombia,epax ec capsulas blandas,720.0,mg,capsula,50
11930,picoprep polvo para solucion oral 123.510000gr caja x 2 sobres,828.20,"10:54:44 20/07/2023",cruzverde,ácido nicotinico,cruz verde,Colombia,picoprep polvo para solucion oral,,"",solucion,1
11931,jarabe seco de rinifol,15.49,"10:55:01 20/07/2023",pharmeasy,ácido nicotinico,pharmeasy,India,jarabe seco de rinifol,,"",jarabe,1
11932,fdson mas tableta,5.11,"10:55:01 20/07/2023",pharmeasy,ácido nicotinico,pharmeasy,India,fdson mas tableta,,"",tableta,
11933,optineuron forte comprimido 10s,2.44,"10:55:01 20/07/2023",pharmeasy,ácido nicotinico,pharmeasy,India,optineuron forte comprimido,,"",tableta,10
11934,gotas de crecimiento 30ml,25.65,"10:55:01 20/07/2023",pharmeasy,ácido nicotinico,pharmeasy,India,gotas de crecimiento,30.0,ml,gotas,
11935,zincomax tableta 15s,21.55,"10:55:01 20/07/2023",pharmeasy,ácido nicotinico,pharmeasy,India,zincomax tableta,,"",tableta,15
11936,jarabe bovit 200ml,18.88,"10:55:01 20/07/2023",pharmeasy,ácido nicotinico,pharmeasy,India,jarabe bovit,200.0,ml,jarabe,1
11937,nervic plus inyeccion,3.26,"10:55:01 20/07/2023",pharmeasy,ácido nicotinico,pharmeasy,India,nervic plus inyeccion,,"",inyeccion,
11938,jarabe de ganancia 200ml,28.52,"10:55:01 20/07/2023",pharmeasy,ácido nicotinico,pharmeasy,India,jarabe de ganancia,200.0,ml,jarabe,1
11939,tableta de ribofolimida,8.00,"10:55:01 20/07/2023",pharmeasy,ácido nicotinico,pharmeasy,India,tableta de ribofolimida,,"",tableta,
11940,conciplex inj 30ml,18.47,"10:55:01 20/07/2023",pharmeasy,ácido nicotinico,pharmeasy,India,conciplex inj,30.0,ml,"",
11941,gel de azelana con 30g,248.59,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,gel de azelana con,,"","",
11942,bálsamo labial carmed ácido hialurónico 10g,122.53,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,bálsamo labial carmed ácido hialurónico,,"","",
11943,somalgin cardio 100mg con 60 pastillas,132.33,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,somalgin cardio,100.0,mg,tableta,60
11944,Nutriel Bálsamo Calmante Profuse Gel Crema Hidratante 50g,245.09,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,Nutriel Bálsamo Calmante Profuse Gel Crema Hidratante,,"",crema,
11945,pantoprazol 40 mg genérico combinado con 42 comprimidos recubiertos,84.01,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,pantoprazol,40.0,mg,tableta,42
11946,aspirina prevent 100mg con 30 pastillas,67.20,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,aspirina prevent,100.0,mg,tableta,30
11947,vitacid xt crema 01 con 25g,220.58,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,vitacid xt crema,,"",crema,1
11948,aceite bio aceite antiestrias y cicatrices 60ml,154.05,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,aceite bio aceite antiestrias y cicatrices,60.0,ml,"",
11949,nivea gel hidratante facial con ácido hialurónico y pepino 100g,99.07,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,nivea gel hidratante facial con ácido hialurónico y pepino,,"","",
11950,loreal agua micelar 5 en 1 solucion limpiadora 200ml,108.87,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,loreal agua micelar,200.0,ml,solucion,1
11951,crema maternal de varicela para piernas y pies 200g,140.04,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,crema maternal de varicela para piernas y pies,,"",crema,
11952,feminis dha con 30 cápsulas blandas,397.07,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,feminis dha con,,"","",30
12340,pestana atorpac,18.31,"11:31:06 20/07/2023",pharmeasy,atorvastatina / ezetimiba,pharmeasy,India,pestana atorpac,,"","",
11953,"Máscara de pestañas a prueba de agua Colossal Volum Express de Maybelline, negra",150.54,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,"Máscara de pestañas a prueba de agua Colossal Volum Express de Maybelline, negra",,"","",
11954,crema de azelana 30g,269.26,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,crema de azelana,,"",crema,
11955,bio extratus hidratante corporal pitaya y coco 200g,70.00,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,bio extratus hidratante corporal pitaya y coco,,"","",
11956,suave pe dpanthenol bio crema suave 120g,24.48,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,suave pe dpanthenol bio crema suave,,"",crema,
11957,crema hidratante corporal bio extratus camelina y coco 200g,70.00,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,crema hidratante corporal bio extratus camelina y coco,,"",crema,
11958,hidratante corporal bio extratus avellana y coco 200g,70.00,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,hidratante corporal bio extratus avellana y coco,,"","",
11959,crema hidratante facial de ácido hialurónico orgánico simple 30ml,696.83,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,crema hidratante facial de ácido hialurónico orgánico simple,30.0,ml,crema,
11960,dtnfol 90 capsulas,446.45,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,dtnfol,,"",capsula,90
11961,pomada propolis y miel propomel bio extratus botica 30g,75.60,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,pomada propolis y miel propomel bio extratus botica,,"","",
11962,crema para pies lisa pe 120g,41.99,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,crema para pies lisa pe,,"",crema,
11963,"crema para pies, manos y codos foot spa 90g",51.44,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,"crema para pies, manos y codos foot spa",,"",crema,
11964,centrum essentials mujer 60 pastillas recubiertas y obtén 70 de descuento centrum essentials mujer 30 pastillas recubiertas,602.98,"10:55:23 20/07/2023",araujo,ácido nicotinico,farmacias araujo,Brasil,centrum essentials mujer,,"",tableta,60
11965,pilexil anticaida spray con 120 ml,972.00,"10:56:18 20/07/2023",farmalisto_mx,adenosina,farmalisto méxico,Mexico,pilexil anticaida spray con,120.0,ml,"",
11966,vivioptal capsulas promocion caja con 30  15 capsulas,230.00,"10:56:18 20/07/2023",farmalisto_mx,adenosina,farmalisto méxico,Mexico,vivioptal capsulas promocion caja con,,"",capsula,30
11967,lambdapil anticaida locion caja con en spray 125 ml,718.01,"10:56:18 20/07/2023",farmalisto_mx,adenosina,farmalisto méxico,Mexico,lambdapil anticaida locion caja con en spray,125.0,ml,"",
11968,pilexil forte caja con 20 ampolletas,1146.00,"10:56:18 20/07/2023",farmalisto_mx,adenosina,farmalisto méxico,Mexico,pilexil forte caja con,,"",ampolleta,20
11969,eye shine eye patches,517.00,"10:58:35 20/07/2023",fahorro,adenosina,farmacias del ahorro,Mexico,eye shine eye patches,,"","",
11970,isdin lambdapil spray anticaida 125 ml,807.50,"10:58:35 20/07/2023",fahorro,adenosina,farmacias del ahorro,Mexico,isdin lambdapil spray anticaida,125.0,ml,"",
11971,nutricia infatrini de 400 gr,389.00,"10:58:35 20/07/2023",fahorro,adenosina,farmacias del ahorro,Mexico,nutricia infatrini de,,"","",400
11972,nutrilon premium pepti syneo en polvo de 400 gr,437.00,"10:58:35 20/07/2023",fahorro,adenosina,farmacias del ahorro,Mexico,nutrilon premium pepti syneo en polvo de,,"","",400
11973,nutrilon premium 2 leche en polvo de 800 gr,392.00,"10:58:35 20/07/2023",fahorro,adenosina,farmacias del ahorro,Mexico,nutrilon premium,,"","",2
11974,nutrilon premium 1 leche en polvo de 800 gr,417.00,"10:58:35 20/07/2023",fahorro,adenosina,farmacias del ahorro,Mexico,nutrilon premium,,"","",1
11975,nutrilon premium 1 leche en polvo de 400 gr,227.00,"10:58:35 20/07/2023",fahorro,adenosina,farmacias del ahorro,Mexico,nutrilon premium,,"","",1
11976,adenosina,1566.85,"10:58:49 20/07/2023",pchecker,adenosina,spfpharmacy.com,Canada,adenosina,3.0,mg,mls,2
11977,adenosina,4489.28,"10:58:49 20/07/2023",pchecker,adenosina,spfpharmacy.com,Canada,adenosina,3.0,mg,mls,6
11978,adenosina 3 mg inyeccion 2 ml,42.79,"11:00:01 20/07/2023",pharmeasy,adenosina,pharmeasy,India,adenosina,3.0,mg,inyeccion,
11979,adenobal plus tapa,20.36,"11:00:01 20/07/2023",pharmeasy,adenosina,pharmeasy,India,adenobal plus tapa,,"","",
11980,gorra nofymag,34.97,"11:00:01 20/07/2023",pharmeasy,adenosina,pharmeasy,India,gorra nofymag,,"","",
11981,tableta de 200 mg de adenorich,62.74,"11:00:01 20/07/2023",pharmeasy,adenosina,pharmeasy,India,tableta de,200.0,mg,tableta,
11982,adenosyl od nueva tira de 10 capsulas de gelatina blanda,29.41,"11:00:01 20/07/2023",pharmeasy,adenosina,pharmeasy,India,adenosyl od nueva tira de,,"",capsula,10
11983,adeno plus cap 10s,22.63,"11:00:01 20/07/2023",pharmeasy,adenosina,pharmeasy,India,adeno plus cap,,"",capsula,10
11984,tapa de adenosilo 500mcg,14.40,"11:00:01 20/07/2023",pharmeasy,adenosina,pharmeasy,India,tapa de adenosilo,,"","",
11985,inyeccion de adrenalina aqua fina,2.87,"11:00:01 20/07/2023",pharmeasy,adenosina,pharmeasy,India,inyeccion de adrenalina aqua fina,,"",inyeccion,
11986,pestana de adenomina,20.57,"11:00:01 20/07/2023",pharmeasy,adenosina,pharmeasy,India,pestana de adenomina,,"","",
11987,tableta de adenomac 400mg,145.22,"11:00:01 20/07/2023",pharmeasy,adenosina,pharmeasy,India,tableta de adenomac,400.0,mg,tableta,
11988,geriaton com rev ct fr plas opc x 30,223.78,"11:00:25 20/07/2023",avisa,adenosina,agencia nacional de vigilancia sanitaria brasil,Brasil,geriaton com rev ct fr plas opc x,,"",tableta,30
11989,natus gerin cap gel mole ct bl al plas trans x 50,833.48,"11:00:25 20/07/2023",avisa,adenosina,agencia nacional de vigilancia sanitaria brasil,Brasil,natus gerin cap gel mole ct bl al plas trans x,,"",capsula,50
11990,natus gerin cap gel mole ct bl al plas trans x 30,518.38,"11:00:25 20/07/2023",avisa,adenosina,agencia nacional de vigilancia sanitaria brasil,Brasil,natus gerin cap gel mole ct bl al plas trans x,,"",capsula,30
11991,natus gerin con 50 capsulas,235.11,"11:00:33 20/07/2023",araujo,adenosina,farmacias araujo,Brasil,natus gerin con,,"",capsula,50
11992,geriaton con 30 capsulas,277.23,"11:00:33 20/07/2023",araujo,adenosina,farmacias araujo,Brasil,geriaton con,,"",capsula,30
11993,adenorythm inj.sol 3mgml btx6 viales x2 ml,220.42,"11:00:47 20/07/2023",minsalgr,adenosina,ministerio salud grecia,Grecia,adenorythm inj.sol,2.0,ml,solucion,1
11994,adenorythm sol.inf 3mgml btx6 vialesx10 ml,1024.76,"11:00:47 20/07/2023",minsalgr,adenosina,ministerio salud grecia,Grecia,adenorythm sol.inf,10.0,ml,solucion,1
11995,giotrif 40 mg caja con frasco de 30 tabletas,64599.00,"11:01:24 20/07/2023",farmalisto_mx,afatinib,farmalisto méxico,Mexico,giotrif,40.0,mg,tableta,30
11996,giotrif 30 mg caja con frasco con 30 tabletas,80499.00,"11:01:24 20/07/2023",farmalisto_mx,afatinib,farmalisto méxico,Mexico,giotrif,30.0,mg,tableta,30
11997,giotrif 50mg tab 30,62195.00,"11:01:24 20/07/2023",farmalisto_mx,afatinib,farmalisto méxico,Mexico,giotrif,50.0,mg,tableta,30
11998,giotrif 20 mg caja con 30 tabletas,62181.00,"11:01:24 20/07/2023",farmalisto_mx,afatinib,farmalisto méxico,Mexico,giotrif,20.0,mg,tableta,30
11999,giotrif 30 tabletas caja afatinib dimaleato 50 mg,80672.00,"11:01:42 20/07/2023",fsanpablo,afatinib,farmacias san pablo,Mexico,giotrif,50.0,mg,tableta,30
12000,giotrif 30 tabletas frasco afatinib dimaleato 40 mg,82922.00,"11:01:42 20/07/2023",fsanpablo,afatinib,farmacias san pablo,Mexico,giotrif,40.0,mg,tableta,30
12001,giotrif 30 tabletas frasco afatinib dimaleato 30 mg,80832.50,"11:01:42 20/07/2023",fsanpablo,afatinib,farmacias san pablo,Mexico,giotrif,30.0,mg,tableta,30
12002,giotrif 30 tabletas caja afatinib dimaleato 20 mg,80832.50,"11:01:42 20/07/2023",fsanpablo,afatinib,farmacias san pablo,Mexico,giotrif,20.0,mg,tableta,30
12003,giotrif 20mg tab caja con 30,80739.87,"11:01:51 20/07/2023",fespecializadas,afatinib,farmacias especializadas,Mexico,giotrif,20.0,mg,tableta,30
12004,giotrif 30mg tab caja con 30,82938.17,"11:01:51 20/07/2023",fespecializadas,afatinib,farmacias especializadas,Mexico,giotrif,30.0,mg,tableta,30
12005,giotrif 40mg tab caja con 30,81685.55,"11:01:51 20/07/2023",fespecializadas,afatinib,farmacias especializadas,Mexico,giotrif,40.0,mg,tableta,30
12006,giotrif 50mg tab caja con 30,80739.86,"11:01:51 20/07/2023",fespecializadas,afatinib,farmacias especializadas,Mexico,giotrif,50.0,mg,tableta,30
12007,afatinib,45602.24,"11:04:10 20/07/2023",pchecker,afatinib,liferxpharmacy.com/,Canada,afatinib,20.0,mg,tableta,56
12008,afatinib,62185.01,"11:04:10 20/07/2023",pchecker,afatinib,liferxpharmacy.com/,Canada,afatinib,20.0,mg,tableta,84
12009,afatinib,53649.75,"11:04:10 20/07/2023",pchecker,afatinib,offshorecheapmeds.com,Canada,afatinib,20.0,mg,tableta,56
12010,afatinib,73158.81,"11:04:10 20/07/2023",pchecker,afatinib,offshorecheapmeds.com,Canada,afatinib,20.0,mg,tableta,84
12011,gilotrif,44047.80,"11:04:10 20/07/2023",pchecker,afatinib,spfpharmacy.com,Canada,gilotrif,20.0,mg,tableta,28
12012,gilotrif,119731.84,"11:04:10 20/07/2023",pchecker,afatinib,spfpharmacy.com,Canada,gilotrif,20.0,mg,tableta,84
12013,giotrif 40mg x 28 comp rec,33258.95,"11:04:18 20/07/2023",audifarma,afatinib,audifarma,Colombia,giotrif,40.0,mg,tableta,28
12014,giotrif 30mg x 28 comp rec,24945.27,"11:04:18 20/07/2023",audifarma,afatinib,audifarma,Colombia,giotrif,30.0,mg,tableta,28
12015,giotrif 20mg x 28 comp rec,16631.58,"11:04:18 20/07/2023",audifarma,afatinib,audifarma,Colombia,giotrif,20.0,mg,tableta,28
12016,afanat 40mg frasco de 28 tabletas,1158.07,"11:05:21 20/07/2023",pharmeasy,afatinib,pharmeasy,India,afanat,40.0,mg,tableta,28
12017,xovoltib 40 mg tira de 7 tabletas,3033.45,"11:05:21 20/07/2023",pharmeasy,afatinib,pharmeasy,India,xovoltib,40.0,mg,tableta,7
12018,xovoltib 50 mg tableta 7 s,3365.42,"11:05:21 20/07/2023",pharmeasy,afatinib,pharmeasy,India,xovoltib,50.0,mg,tableta,7
12019,xovoltib 20mg tableta 7 s,2823.07,"11:05:21 20/07/2023",pharmeasy,afatinib,pharmeasy,India,xovoltib,20.0,mg,tableta,7
12020,tableta de 400 mg de imanib,530.95,"11:05:21 20/07/2023",pharmeasy,afatinib,pharmeasy,India,tableta de,400.0,mg,tableta,
12021,altanib nova 400mg tab 10s,497.04,"11:05:21 20/07/2023",pharmeasy,afatinib,pharmeasy,India,altanib nova,400.0,mg,tableta,10
12022,apotinib 400mg tab 10s,555.38,"11:05:21 20/07/2023",pharmeasy,afatinib,pharmeasy,India,apotinib,400.0,mg,tableta,10
12023,combinib 250mg tableta 30 s,1538.60,"11:05:21 20/07/2023",pharmeasy,afatinib,pharmeasy,India,combinib,250.0,mg,tableta,30
12024,nutab 400mg tira de 10 tabletas,579.45,"11:05:21 20/07/2023",pharmeasy,afatinib,pharmeasy,India,nutab,400.0,mg,tableta,10
12025,tableta de 250 mg de getinat,1213.61,"11:05:21 20/07/2023",pharmeasy,afatinib,pharmeasy,India,tableta de,250.0,mg,tableta,
12026,giotrif 30 mg com rev ct envol bl al plas pvcpvdc trans x 28,17112.84,"11:05:36 20/07/2023",avisa,afatinib,agencia nacional de vigilancia sanitaria brasil,Brasil,giotrif,30.0,mg,tableta,28
12027,giotrif 40 mg com rev ct envol bl al plas pvcpvdc trans x 28,22817.13,"11:05:36 20/07/2023",avisa,afatinib,agencia nacional de vigilancia sanitaria brasil,Brasil,giotrif,40.0,mg,tableta,28
12028,giotrif 30mg con 28 pastillas,17112.84,"11:05:47 20/07/2023",araujo,afatinib,farmacias araujo,Brasil,giotrif,30.0,mg,tableta,28
