id,producto,precio,hora_consulta,farmacia_corto,busqueda,farmacia,pais,product_name,quantity,unit,presentacion,num_prod,atc,coincidencia,marca,den_gen,distancia
12790,invokana duo 60 tabletas frasco hemihidrato de canagliflozina 150 mg metformina 850 mg,1737.0,20/07/2023 12:35,fsanpablo,canagliflozina,farmacias san pablo,Mexico,invokana duo,150.0,mg,tableta,60.0,A10,,,,
12791,invokana duo 60 tabletas frasco hemihidrato de canagliflozina 150 mg metformina 1000 mg,1737.0,20/07/2023 12:35,fsanpablo,canagliflozina,farmacias san pablo,Mexico,invokana duo,150.0,mg,tableta,60.0,A10,,,,
12829,kpbyn 120 tabletas caja capecitabina 500 mg,17348.0,20/07/2023 12:40,fsanpablo,capecitabina,farmacias san pablo,Mexico,kpbyn,500.0,mg,tableta,120.0,L01,,,,
12830,categor 120 tabletas caja capecitabina 500 mg,16221.0,20/07/2023 12:40,fsanpablo,capecitabina,farmacias san pablo,Mexico,categor,500.0,mg,tableta,120.0,L01,,,,
12831,xeloda 120 tabletas caja capecitabina 500 mg,32649.0,20/07/2023 12:40,fsanpablo,capecitabina,farmacias san pablo,Mexico,xeloda,500.0,mg,tableta,120.0,L01,,,,
12835,capecitabina,2476.19,20/07/2023 12:42,pchecker,capecitabina,canadianpharmacystore.com,Canada,capecitabina,500.0,mg,tableta,120.0,L01,,,,
12836,capecitabina,1718.29,20/07/2023 12:42,pchecker,capecitabina,canadianprescriptiondrugstore.com/,Canada,capecitabina,500.0,mg,QTY,120.0,L01,,,,
12837,capecitabina,2298.64,20/07/2023 12:42,pchecker,capecitabina,discountcanadadrugs.com/,Canada,capecitabina,500.0,mg,tableta,120.0,L01,,,,
12838,capecitabina,4066.62,20/07/2023 12:42,pchecker,capecitabina,medsengage.com,Canada,capecitabina,500.0,mg,capsula,60.0,L01,,,,
12839,capecitabina,5083.28,20/07/2023 12:42,pchecker,capecitabina,medsengage.com,Canada,capecitabina,500.0,mg,capsula,90.0,L01,,,,
12840,capecitabina,3916.19,20/07/2023 12:42,pchecker,capecitabina,offshorecheapmeds.com,Canada,capecitabina,500.0,mg,tableta,60.0,L01,,,,
12841,capecitabina,4895.28,20/07/2023 12:42,pchecker,capecitabina,offshorecheapmeds.com,Canada,capecitabina,500.0,mg,tableta,90.0,L01,,,,
12842,capecitabina,1600.37,20/07/2023 12:42,pchecker,capecitabina,pricepropharmacy.com/,Canada,capecitabina,500.0,mg,tableta,60.0,L01,,,,
12843,capecitabina,3015.43,20/07/2023 12:42,pchecker,capecitabina,pricepropharmacy.com/,Canada,capecitabina,500.0,mg,tableta,120.0,L01,,,,
12844,capecitabina,4333.63,20/07/2023 12:42,pchecker,capecitabina,spfpharmacy.com,Canada,capecitabina,500.0,mg,tableta,120.0,L01,,,,
12845,capecitabina,8313.5,20/07/2023 12:42,pchecker,capecitabina,spfpharmacy.com,Canada,capecitabina,500.0,mg,tableta,240.0,L01,,,,
12857,capecitabina,2056.85,20/07/2023 12:42,audifarma,capecitabina,audifarma,Colombia,capecitabina,,,tableta,,L01,,,,
12882,capecitabina 150 mg com rev ct bl al plas pvcpvdc trans x 60,1444.24,20/07/2023 12:43,avisa,capecitabina,agencia nacional de vigilancia sanitaria brasil,Brasil,capecitabina,150.0,mg,tableta,60.0,L01,,,,
12883,capecitabina 500 mg com rev ct bl al plas pvcpvdc trans x 120,9206.83,20/07/2023 12:43,avisa,capecitabina,agencia nacional de vigilancia sanitaria brasil,Brasil,capecitabina,500.0,mg,tableta,120.0,L01,,,,
12892,capecitabina 150 mg com rev ct bl al pvc opc x 120,2625.28,20/07/2023 12:43,avisa,capecitabina,agencia nacional de vigilancia sanitaria brasil,Brasil,capecitabina,150.0,mg,tableta,120.0,L01,,,,
12893,capecitabina 500 mg com rev ct bl al pvc opc x 120,9207.11,20/07/2023 12:43,avisa,capecitabina,agencia nacional de vigilancia sanitaria brasil,Brasil,capecitabina,500.0,mg,tableta,120.0,L01,,,,
12910,acuerdo de capecitabina,549.99,20/07/2023 12:44,zva,capecitabina,agencia de medicamentos de letonia,Letonia,acuerdo de capecitabina,150.0,mg,tableta,,L01,,,,
12911,acuerdo de capecitabina,1152.73,20/07/2023 12:44,zva,capecitabina,agencia de medicamentos de letonia,Letonia,acuerdo de capecitabina,500.0,mg,tableta,,L01,,,,
12912,capecitabina medac,693.78,20/07/2023 12:44,zva,capecitabina,agencia de medicamentos de letonia,Letonia,capecitabina medac,150.0,mg,tableta,,L01,,,,
12913,capecitabina medac,4015.7,20/07/2023 12:44,zva,capecitabina,agencia de medicamentos de letonia,Letonia,capecitabina medac,500.0,mg,tableta,,L01,,,,
12914,capecitabina zentiva 500 mg comprimidos recubiertos con pelicula,1152.73,20/07/2023 12:44,zva,capecitabina,agencia de medicamentos de letonia,Letonia,capecitabina zentiva,500.0,mg,tableta,,L01,,,,
12916,kyprolis solucion 1 pieza frasco carfilzomib 60 mg,25909.0,20/07/2023 12:45,fsanpablo,carfilzomib,farmacias san pablo,Mexico,kyprolis solucion,60.0,mg,solucion,1.0,L01,,,,
12919,carfilzomib 60 mg vial seco de 1 polvo para inyeccion,2053.08,20/07/2023 12:48,pharmeasy,carfilzomib,pharmeasy,India,carfilzomib,60.0,mg,inyeccion,1.0,L01,,,,
12950,erbitux inyeccion 1 pieza frasco ampula cetuximab 100 mg,9428.0,20/07/2023 12:55,fsanpablo,cetuximab,farmacias san pablo,Mexico,erbitux inyeccion,100.0,mg,inyeccion,1.0,L01,,,,
12975,oroxadin 15 capsulas caja ciprofibrato 100 mg,758.0,20/07/2023 13:00,fsanpablo,ciprofibrato,farmacias san pablo,Mexico,oroxadin,100.0,mg,capsula,15.0,C10,,,,
12976,oroxadin 30 capsulas caja ciprofibrato 100 mg,1270.0,20/07/2023 13:00,fsanpablo,ciprofibrato,farmacias san pablo,Mexico,oroxadin,100.0,mg,capsula,30.0,C10,,,,
12977,giabri 30 tableta caja ciprofibrato 100 mg,951.0,20/07/2023 13:00,fsanpablo,ciprofibrato,farmacias san pablo,Mexico,giabri,100.0,mg,tableta,30.0,C10,,,,
12978,foetran 30 capsulas caja ciprofibrato 100 mg,679.0,20/07/2023 13:00,fsanpablo,ciprofibrato,farmacias san pablo,Mexico,foetran,100.0,mg,capsula,30.0,C10,,,,
12987,ciprofibrato lasante 100mg caja x 10 tabletas,37.76,20/07/2023 13:03,cruzverde,ciprofibrato,cruz verde,Colombia,ciprofibrato lasante,100.0,mg,tableta,10.0,C10,,,,
12989,ciprofibrato 100 mg tableta tecnoquimicas,81.64,20/07/2023 13:03,colsubsidio,ciprofibrato,droguerías colsubsidio,Colombia,ciprofibrato,100.0,mg,tableta,30.0,C10,,,,
12990,ciprofibrato 100 mg tableta la sante,35.44,20/07/2023 13:03,colsubsidio,ciprofibrato,droguerías colsubsidio,Colombia,ciprofibrato,100.0,mg,tableta,10.0,C10,,,,
12991,ciprofibrato 100 mg tableta genfar,74.25,20/07/2023 13:03,colsubsidio,ciprofibrato,droguerías colsubsidio,Colombia,ciprofibrato,100.0,mg,tableta,20.0,C10,,,,
13003,ciprofibrato 100 mg com ct bl al plas pvc trans x 30,171.02,20/07/2023 13:04,avisa,ciprofibrato,agencia nacional de vigilancia sanitaria brasil,Brasil,ciprofibrato,100.0,mg,tableta,30.0,C10,,,,
13004,ciprofibrato 100 mg com ct bl al plas trans x 30,331.77,20/07/2023 13:04,avisa,ciprofibrato,agencia nacional de vigilancia sanitaria brasil,Brasil,ciprofibrato,100.0,mg,tableta,30.0,C10,,,,
13005,ciprofibrato 100 mg com ct bl al plas pvcpvdc trans x 30,318.31,20/07/2023 13:04,avisa,ciprofibrato,agencia nacional de vigilancia sanitaria brasil,Brasil,ciprofibrato,100.0,mg,tableta,30.0,C10,,,,
13006,ciprofibrato 100 mg com ct bl al plas pvc trans x 30,208.14,20/07/2023 13:04,avisa,ciprofibrato,agencia nacional de vigilancia sanitaria brasil,Brasil,ciprofibrato,100.0,mg,tableta,30.0,C10,,,,
13007,ciprofibrato 100 mg com ct bl al plas pvc trans x 30,219.49,20/07/2023 13:04,avisa,ciprofibrato,agencia nacional de vigilancia sanitaria brasil,Brasil,ciprofibrato,100.0,mg,tableta,30.0,C10,,,,
13009,ciprofibrato 100 mg com ct bl al plas pvc trans x 30,219.49,20/07/2023 13:04,avisa,ciprofibrato,agencia nacional de vigilancia sanitaria brasil,Brasil,ciprofibrato,100.0,mg,tableta,30.0,C10,,,,
13016,ciprofibrato 100 mg com ct bl al plas trans x 30,348.26,20/07/2023 13:04,avisa,ciprofibrato,agencia nacional de vigilancia sanitaria brasil,Brasil,ciprofibrato,100.0,mg,tableta,30.0,C10,,,,
13020,ciprofibrato 100 mg com ct bl al plas trans x 30,331.77,20/07/2023 13:04,avisa,ciprofibrato,agencia nacional de vigilancia sanitaria brasil,Brasil,ciprofibrato,100.0,mg,tableta,30.0,C10,,,,
13021,ciprofibrato 100 mg com ct bl al plas trans x 60,404.96,20/07/2023 13:04,avisa,ciprofibrato,agencia nacional de vigilancia sanitaria brasil,Brasil,ciprofibrato,100.0,mg,tableta,60.0,C10,,,,
13022,ciprofibrato 100 mg com ct bl al plas trans x 30,348.26,20/07/2023 13:04,avisa,ciprofibrato,agencia nacional de vigilancia sanitaria brasil,Brasil,ciprofibrato,100.0,mg,tableta,30.0,C10,,,,
13023,ciprofibrato 100 mg com ct bl al plas pvc trans x 30,101.7,20/07/2023 13:04,avisa,ciprofibrato,agencia nacional de vigilancia sanitaria brasil,Brasil,ciprofibrato,100.0,mg,tableta,30.0,C10,,,,
13024,ciprofibrato 100 mg com ct bl al plas pvc trans x 30,331.77,20/07/2023 13:04,avisa,ciprofibrato,agencia nacional de vigilancia sanitaria brasil,Brasil,ciprofibrato,100.0,mg,tableta,30.0,C10,,,,
13026,ciprofibrato 100 mg com ct bl al plas inc x 30,348.4,20/07/2023 13:04,avisa,ciprofibrato,agencia nacional de vigilancia sanitaria brasil,Brasil,ciprofibrato,100.0,mg,tableta,30.0,C10,,,,
13030,ciprofibrato 100 mg com ct bl al plas trans x 30,175.73,20/07/2023 13:04,avisa,ciprofibrato,agencia nacional de vigilancia sanitaria brasil,Brasil,ciprofibrato,100.0,mg,tableta,30.0,C10,,,,
13031,ciprofibrato 100 mg com ct bl al plas trans x 60,333.71,20/07/2023 13:04,avisa,ciprofibrato,agencia nacional de vigilancia sanitaria brasil,Brasil,ciprofibrato,100.0,mg,tableta,60.0,C10,,,,
13032,ciprofibrato biosintï¿½tico genï¿½rico de 100 mg con 30 pasti,80.82,20/07/2023 13:04,araujo,ciprofibrato,farmacias araujo,Brasil,ciprofibrato biosintï¿½tico genï¿½ric,100.0,mg,tableta,30.0,C10,,,,
13033,ciprofibrato 100mg biolab genï¿½rico con 30 pastill,63.24,20/07/2023 13:04,araujo,ciprofibrato,farmacias araujo,Brasil,ciprofibrato,100.0,mg,tableta,30.0,C10,,,,
13037,ciprofibrato 100mg neo quimica generico con 30 pastillas,63.24,20/07/2023 13:04,araujo,ciprofibrato,farmacias araujo,Brasil,ciprofibrato,100.0,mg,tableta,30.0,C10,,,,
13039,kit 3 ciprofibrato 100mg biolab generico con 30 pastillas,189.72,20/07/2023 13:04,araujo,ciprofibrato,farmacias araujo,Brasil,kit,100.0,mg,tableta,3.0,C10,,,,
13047,citarabina 1gm inyeccion 20ml,304.06,20/07/2023 13:09,pharmeasy,citarabina,pharmeasy,India,citarabina,20.0,ml,inyeccion,,L01,,,,
13051,citarabina 100mg inyeccion 5ml,159.94,20/07/2023 13:09,pharmeasy,citarabina,pharmeasy,India,citarabina,100.0,mg,inyeccion,,L01,,,,
13064,citarabina accord 100 mgml solucion inyectable o para perfusion,396.84,20/07/2023 13:10,zva,citarabina,agencia de medicamentos de letonia,Letonia,citarabina accord,100.0,mg,solucion,,L01,,,,
13065,citarabina kabi 100 mgml solucion inyectable o para perfusion,761.37,20/07/2023 13:10,zva,citarabina,agencia de medicamentos de letonia,Letonia,citarabina kabi,100.0,mg,solucion,,L01,,,,
13100,clonidina,707.36,20/07/2023 13:23,pchecker,clonidina,canadianpharmacystore.com,Canada,clonidina,0.0,mg,tableta,100.0,C02,,,,
13101,clonidina,539.91,20/07/2023 13:23,pchecker,clonidina,discountcanadadrugs.com/,Canada,clonidina,0.0,mg,tableta,100.0,C02,,,,
13102,clonidina,1150.75,20/07/2023 13:23,pchecker,clonidina,medsengage.com,Canada,clonidina,0.0,mg,tableta,100.0,C02,,,,
13103,clonidina,1210.05,20/07/2023 13:23,pchecker,clonidina,offshorecheapmeds.com,Canada,clonidina,0.0,mg,tableta,100.0,C02,,,,
13104,clonidina,926.53,20/07/2023 13:23,pchecker,clonidina,pricepropharmacy.com/,Canada,clonidina,0.0,mg,tableta,100.0,C02,,,,
13105,clonidina,1415.06,20/07/2023 13:23,pchecker,clonidina,pricepropharmacy.com/,Canada,clonidina,0.0,mg,patches,12.0,C02,,,,
13106,clonidina,176.88,20/07/2023 13:23,pchecker,clonidina,spfpharmacy.com,Canada,clonidina,0.0,mg,tableta,10.0,C02,,,,
13107,clonidina,176.88,20/07/2023 13:23,pchecker,clonidina,spfpharmacy.com,Canada,clonidina,0.0,mg,tableta,30.0,C02,,,,
13119,clonidina winthrop 0.15mg caja x 20 tabletas,93.03,20/07/2023 13:24,cruzverde,clonidina,cruz verde,Colombia,clonidina winthrop,0.15,mg,tableta,20.0,C02,,,,
13120,clonidina 150 mcg tableta tecnoquimicas,101.26,20/07/2023 13:25,colsubsidio,clonidina,droguerías colsubsidio,Colombia,clonidina,,,tableta,20.0,C02,,,,
13121,clonidina 0.15 mg tableta genfar,74.68,20/07/2023 13:25,colsubsidio,clonidina,droguerías colsubsidio,Colombia,clonidina,0.15,mg,tableta,20.0,C02,,,,
13145,leukeran 25 tabletas caja clorambucilo 2 mg,1440.0,20/07/2023 13:26,fsanpablo,clorambucilo,farmacias san pablo,Mexico,leukeran,2.0,mg,tableta,25.0,L01,,,,
13167,xalkori 60 capsulas caja crizotinib 200 mg,94398.5,20/07/2023 13:32,fsanpablo,crizotinib,farmacias san pablo,Mexico,xalkori,200.0,mg,capsula,60.0,L01,,,,
13168,xalkori 60 capsulas caja crizotinib 250 mg,96998.5,20/07/2023 13:32,fsanpablo,crizotinib,farmacias san pablo,Mexico,xalkori,250.0,mg,capsula,60.0,L01,,,,
13196,tafinlar 29 capsulas caja dabrafenib 75 mg,38399.0,20/07/2023 13:37,fsanpablo,dabrafenib,farmacias san pablo,Mexico,tafinlar,75.0,mg,capsula,29.0,L01,,,,
13215,dactinomicina 0.5 mg caja con 1 vial rx rx2 rx4,460.65,20/07/2023 13:44,farmalisto_co,dactinomicina,farmalisto colombia,Colombia,dactinomicina,0.5,mg,,1.0,L01,,,,
13231,forxiga 28 tabletas caja dapagliflozina propanodiol 10 mg,1555.0,20/07/2023 13:47,fsanpablo,dapagliflozina,farmacias san pablo,Mexico,forxiga,10.0,mg,tableta,28.0,A10,,,,
13232,forxiga 14 tabletas caja dapagliflozina propanodiol 10 mg,834.0,20/07/2023 13:47,fsanpablo,dapagliflozina,farmacias san pablo,Mexico,forxiga,10.0,mg,tableta,14.0,A10,,,,
13241,dapagliflozina,454.67,20/07/2023 13:49,pchecker,dapagliflozina,canadianpharmacystore.com,Canada,dapagliflozina,5.0,mg,tableta,30.0,A10,,,,
13242,dapagliflozina,791.59,20/07/2023 13:49,pchecker,dapagliflozina,canadianpharmacystore.com,Canada,dapagliflozina,5.0,mg,tableta,90.0,A10,,,,
13243,dapagliflozina,1179.22,20/07/2023 13:49,pchecker,dapagliflozina,canadianprescriptiondrugstore.com/,Canada,dapagliflozina,5.0,mg,QTY,90.0,A10,,,,
13244,dapagliflozina,282.17,20/07/2023 13:49,pchecker,dapagliflozina,discountcanadadrugs.com/,Canada,dapagliflozina,5.0,mg,tableta,30.0,A10,,,,
13245,dapagliflozina,605.61,20/07/2023 13:49,pchecker,dapagliflozina,discountcanadadrugs.com/,Canada,dapagliflozina,5.0,mg,tableta,90.0,A10,,,,
13246,dapagliflozina,537.56,20/07/2023 13:49,pchecker,dapagliflozina,liferxpharmacy.com/,Canada,dapagliflozina,5.0,mg,tableta,60.0,A10,,,,
13247,dapagliflozina,763.97,20/07/2023 13:49,pchecker,dapagliflozina,liferxpharmacy.com/,Canada,dapagliflozina,5.0,mg,tableta,90.0,A10,,,,
13248,dapagliflozina,439.85,20/07/2023 13:49,pchecker,dapagliflozina,medsengage.com,Canada,dapagliflozina,5.0,mg,tableta,60.0,A10,,,,
13249,dapagliflozina,624.99,20/07/2023 13:49,pchecker,dapagliflozina,medsengage.com,Canada,dapagliflozina,5.0,mg,tableta,90.0,A10,,,,
13250,dapagliflozina,627.18,20/07/2023 13:49,pchecker,dapagliflozina,offshorecheapmeds.com,Canada,dapagliflozina,5.0,mg,tableta,60.0,A10,,,,
13251,dapagliflozina,891.32,20/07/2023 13:49,pchecker,dapagliflozina,offshorecheapmeds.com,Canada,dapagliflozina,5.0,mg,tableta,90.0,A10,,,,
13252,dapagliflozina,3015.43,20/07/2023 13:49,pchecker,dapagliflozina,pricepropharmacy.com/,Canada,dapagliflozina,5.0,mg,tableta,100.0,A10,,,,
13322,dapagliflozina 10 mg com rev ct bl al al x 30,414.03,20/07/2023 13:51,avisa,dapagliflozina,agencia nacional de vigilancia sanitaria brasil,Brasil,dapagliflozina,10.0,mg,tableta,30.0,A10,,,,
13340,darzalex 1 solucion frasco ampula daratumumab 100.0 mg,9872.5,20/07/2023 13:52,fsanpablo,daratumumab,farmacias san pablo,Mexico,darzalex,100.0,mg,solucion,1.0,L01,,,,
13341,darzalex 1 solucion frasco ampula daratumumab 400.0 mg,39491.0,20/07/2023 13:52,fsanpablo,daratumumab,farmacias san pablo,Mexico,darzalex,400.0,mg,solucion,1.0,L01,,,,
13365,dasatinib,4767.25,20/07/2023 13:59,pchecker,dasatinib,canadianpharmacystore.com,Canada,dasatinib,20.0,mg,tableta,30.0,L01,,,,
13366,dasatinib,28469.57,20/07/2023 13:59,pchecker,dasatinib,canadianpharmacystore.com,Canada,dasatinib,20.0,mg,tableta,180.0,L01,,,,
13367,dasatinib,4672.41,20/07/2023 13:59,pchecker,dasatinib,discountcanadadrugs.com/,Canada,dasatinib,20.0,mg,tableta,30.0,L01,,,,
13368,dasatinib,28034.27,20/07/2023 13:59,pchecker,dasatinib,discountcanadadrugs.com/,Canada,dasatinib,20.0,mg,tableta,180.0,L01,,,,
13369,dasatinib,6887.49,20/07/2023 13:59,pchecker,dasatinib,liferxpharmacy.com/,Canada,dasatinib,20.0,mg,tableta,60.0,L01,,,,
13370,dasatinib,9787.53,20/07/2023 13:59,pchecker,dasatinib,liferxpharmacy.com/,Canada,dasatinib,20.0,mg,tableta,90.0,L01,,,,
13371,dasatinib,6953.02,20/07/2023 13:59,pchecker,dasatinib,medsengage.com,Canada,dasatinib,20.0,mg,tableta,120.0,L01,,,,
13372,dasatinib,9880.68,20/07/2023 13:59,pchecker,dasatinib,medsengage.com,Canada,dasatinib,20.0,mg,tableta,180.0,L01,,,,
13373,dasatinib,6717.01,20/07/2023 13:59,pchecker,dasatinib,offshorecheapmeds.com,Canada,dasatinib,20.0,mg,tableta,120.0,L01,,,,
13374,dasatinib,9545.11,20/07/2023 13:59,pchecker,dasatinib,offshorecheapmeds.com,Canada,dasatinib,20.0,mg,tableta,180.0,L01,,,,
13375,dasatinib,28621.35,20/07/2023 13:59,pchecker,dasatinib,pricepropharmacy.com/,Canada,dasatinib,20.0,mg,tableta,60.0,L01,,,,
13376,dasatinib,16627.0,20/07/2023 13:59,pchecker,dasatinib,spfpharmacy.com,Canada,dasatinib,20.0,mg,tableta,30.0,L01,,,,
13377,dasatinib,49350.36,20/07/2023 13:59,pchecker,dasatinib,spfpharmacy.com,Canada,dasatinib,20.0,mg,tableta,90.0,L01,,,,
13398,dasatinib sandoz,35328.07,20/07/2023 14:02,medicinpriser,dasatinib,medicinpriser,Dinamarca,dasatinib sandoz,20.0,mg,tableta,60.0,L01,,,,
13399,dasatinib sandoz,68925.07,20/07/2023 14:02,medicinpriser,dasatinib,medicinpriser,Dinamarca,dasatinib sandoz,50.0,mg,tableta,60.0,L01,,,,
13400,dasatinib sandoz,75678.3,20/07/2023 14:02,medicinpriser,dasatinib,medicinpriser,Dinamarca,dasatinib sandoz,70.0,mg,tableta,60.0,L01,,,,
13401,dasatinib sandoz,114846.73,20/07/2023 14:02,medicinpriser,dasatinib,medicinpriser,Dinamarca,dasatinib sandoz,100.0,mg,tableta,30.0,L01,,,,
13402,dasatinib stada,35665.68,20/07/2023 14:02,medicinpriser,dasatinib,medicinpriser,Dinamarca,dasatinib stada,20.0,mg,tableta,60.0,L01,,,,
13403,dasatinib stada,69093.87,20/07/2023 14:02,medicinpriser,dasatinib,medicinpriser,Dinamarca,dasatinib stada,50.0,mg,tableta,60.0,L01,,,,
13404,dasatinib stada,75847.1,20/07/2023 14:02,medicinpriser,dasatinib,medicinpriser,Dinamarca,dasatinib stada,70.0,mg,tableta,60.0,L01,,,,
13405,dasatinib stada,77366.52,20/07/2023 14:02,medicinpriser,dasatinib,medicinpriser,Dinamarca,dasatinib stada,80.0,mg,tableta,30.0,L01,,,,
13406,dasatinib stada,81080.74,20/07/2023 14:02,medicinpriser,dasatinib,medicinpriser,Dinamarca,dasatinib stada,100.0,mg,tableta,30.0,L01,,,,
13407,dasatinib stada,79453.24,20/07/2023 14:02,medicinpriser,dasatinib,medicinpriser,Dinamarca,dasatinib stada,140.0,mg,tableta,30.0,L01,,,,
13408,dasatinib zentiva,35496.87,20/07/2023 14:02,medicinpriser,dasatinib,medicinpriser,Dinamarca,dasatinib zentiva,20.0,mg,ampolleta,60.0,L01,,,,
13409,dasatinib zentiva,69093.87,20/07/2023 14:02,medicinpriser,dasatinib,medicinpriser,Dinamarca,dasatinib zentiva,50.0,mg,ampolleta,60.0,L01,,,,
13410,dasatinib zentiva,75847.1,20/07/2023 14:02,medicinpriser,dasatinib,medicinpriser,Dinamarca,dasatinib zentiva,70.0,mg,ampolleta,60.0,L01,,,,
13411,dasatinib zentiva,79223.72,20/07/2023 14:02,medicinpriser,dasatinib,medicinpriser,Dinamarca,dasatinib zentiva,100.0,mg,ampolleta,30.0,L01,,,,
13412,dasatinib zentiva,81080.74,20/07/2023 14:02,medicinpriser,dasatinib,medicinpriser,Dinamarca,dasatinib zentiva,140.0,mg,ampolleta,30.0,L01,,,,
13439,dasatinib accord f.c.tab 100mgtab 30 x 1 comprimidos unidad de dosis en blisters alualu,34142.13,20/07/2023 14:03,minsalgr,dasatinib,ministerio salud grecia,Grecia,dasatinib accord f.c.tab,100.0,mg,tableta,30.0,L01,,,,
13440,dasatinib accord f.c.tab 20mgtab 60 x 1 comprimidos unidad de dosis en blisters alualu,16937.79,20/07/2023 14:03,minsalgr,dasatinib,ministerio salud grecia,Grecia,dasatinib accord f.c.tab,20.0,mg,tableta,60.0,L01,,,,
13441,dasatinib accord f.c.tab 50mgtab 60 x 1 tabletas unidad de dosis en blisters alualu,34175.21,20/07/2023 14:03,minsalgr,dasatinib,ministerio salud grecia,Grecia,dasatinib accord f.c.tab,50.0,mg,tableta,60.0,L01,,,,
13442,dasatinib accord f.c.tab 70mgtab 60 x 1 comprimidos unidad de dosis en blisters alualu,33561.66,20/07/2023 14:03,minsalgr,dasatinib,ministerio salud grecia,Grecia,dasatinib accord f.c.tab,70.0,mg,tableta,60.0,L01,,,,
13447,dasatinibteva f.c.tab 100mgtab bt x 30 f.c.tab en botella de hdpe con deshumidificador y tapon de seguridad de polipropileno,34142.13,20/07/2023 14:03,minsalgr,dasatinib,ministerio salud grecia,Grecia,dasatinibteva f.c.tab,100.0,mg,tableta,30.0,L01,,,,
13448,dasatinibteva f.c.tab 20mgtab bt x 60 f.c.tab en botella de hdpe con deshumidificador y tapon de seguridad de polipropileno,15826.29,20/07/2023 14:03,minsalgr,dasatinib,ministerio salud grecia,Grecia,dasatinibteva f.c.tab,20.0,mg,tableta,60.0,L01,,,,
13449,dasatinibteva f.c.tab 50mgtab bt x 60 f.c.tab en botella de hdpe con deshumidificador y tapon de seguridad de polipropileno,33960.17,20/07/2023 14:03,minsalgr,dasatinib,ministerio salud grecia,Grecia,dasatinibteva f.c.tab,50.0,mg,tableta,60.0,L01,,,,
13450,dasatinibteva f.c.tab 70mgtab bt x 60 f.c.tab en botella de hdpe con deshumidificador y tapon de seguridad de polipropileno,33159.95,20/07/2023 14:03,minsalgr,dasatinib,ministerio salud grecia,Grecia,dasatinibteva f.c.tab,70.0,mg,tableta,60.0,L01,,,,
13451,dasatinibfaran f.c.tab 100mgtab btx30 comprimidos en blister opaalpvcal,34142.13,20/07/2023 14:03,minsalgr,dasatinib,ministerio salud grecia,Grecia,dasatinibfaran f.c.tab,100.0,mg,tableta,30.0,L01,,,,
13452,dasatinibfaran f.c.tab 20mgtab btx60 comprimidos en blister opaalpvcal,16937.79,20/07/2023 14:03,minsalgr,dasatinib,ministerio salud grecia,Grecia,dasatinibfaran f.c.tab,20.0,mg,tableta,60.0,L01,,,,
13453,dasatinibfaran f.c.tab 50mgtab btx60 comprimidos en blister opaalpvcal,34175.21,20/07/2023 14:03,minsalgr,dasatinib,ministerio salud grecia,Grecia,dasatinibfaran f.c.tab,50.0,mg,tableta,60.0,L01,,,,
