id,producto,precio,hora_consulta,farmacia_corto,busqueda,farmacia,pais,product_name,quantity,unit,presentacion,num_prod,atc,coincidencia
12181,tableta endobloc t kit,430.68,20/07/2023 11:21,pharmeasy,ambrisentan,pharmeasy,India,tableta endobloc t kit,,,tableta,,C02,0
12182,tableta de ambrolita,6.99,20/07/2023 11:21,pharmeasy,ambrisentan,pharmeasy,India,tableta de ambrolita,,,tableta,,C02,0
12189,volibris,57194.01,20/07/2023 11:21,medicinpriser,ambrisentan,medicinpriser,Dinamarca,volibris,5.0,mg,ampolleta,30.0,C02,0
12190,volibris,57194.01,20/07/2023 11:21,medicinpriser,ambrisentan,medicinpriser,Dinamarca,volibris,10.0,mg,ampolleta,30.0,C02,0
12191,volibris 5 mg com rev ct bl al pvc x 30,9155.92,20/07/2023 11:21,avisa,ambrisentan,agencia nacional de vigilancia sanitaria brasil,Brasil,volibris,5.0,mg,tableta,30.0,C02,0
12192,volibris 10 mg com rev ct bl al pvc x 30,18311.99,20/07/2023 11:21,avisa,ambrisentan,agencia nacional de vigilancia sanitaria brasil,Brasil,volibris,10.0,mg,tableta,30.0,C02,0
12193,volibris 10 mg con 30 pastillas,20707.1,20/07/2023 11:21,araujo,ambrisentan,farmacias araujo,Brasil,volibris,10.0,mg,tableta,30.0,C02,0
12194,volibris 5mg con 30 pastillas,10602.72,20/07/2023 11:21,araujo,ambrisentan,farmacias araujo,Brasil,volibris,5.0,mg,tableta,30.0,C02,0
12197,ambicipen f.c.tab 10mgtab btx30 comprimidos en blister pvcpvdcalu,19991.74,20/07/2023 11:21,minsalgr,ambrisentan,ministerio salud grecia,Grecia,ambicipen f.c.tab,10.0,mg,tableta,30.0,C02,0
12198,ambicipen f.c.tab 5mgtab btx30 comprimidos en blister pvcpvdcalu,18884.36,20/07/2023 11:21,minsalgr,ambrisentan,ministerio salud grecia,Grecia,ambicipen f.c.tab,5.0,mg,tableta,30.0,C02,0
12201,volibris f.c.tab 10mgtab bt x 30 en blist pvcpvdcalu pvcpvdcalu,30390.16,20/07/2023 11:21,minsalgr,ambrisentan,ministerio salud grecia,Grecia,volibris f.c.tab,10.0,mg,tableta,30.0,C02,0
12202,volibris f.c.tab 5mgtab bt x 30 en blist pvcpvdcalu pvcpvdcalu,28708.25,20/07/2023 11:21,minsalgr,ambrisentan,ministerio salud grecia,Grecia,volibris f.c.tab,5.0,mg,tableta,30.0,C02,0
12209,volibris,14650.87,20/07/2023 11:22,zva,ambrisentan,agencia de medicamentos de letonia,Letonia,volibris,5.0,mg,tableta,,C02,0
12210,volibris,5844.43,20/07/2023 11:22,zva,ambrisentan,agencia de medicamentos de letonia,Letonia,volibris,10.0,mg,tableta,,C02,0
12214,alzumab 25 mg inyeccion 5 ml,1635.28,20/07/2023 11:25,pharmeasy,atezolizumab,pharmeasy,India,alzumab,25.0,mg,inyeccion,,L01,0
12215,emzumab 150 mg vial de 1 polvo para inyeccion,2375.79,20/07/2023 11:25,pharmeasy,atezolizumab,pharmeasy,India,emzumab,150.0,mg,inyeccion,1.0,L01,0
12216,adlumab 40mg inyeccion de jeringa precargada 0 8ml,5655.61,20/07/2023 11:25,pharmeasy,atezolizumab,pharmeasy,India,adlumab,40.0,mg,inyeccion,0.0,L01,0
12217,vacuna contra el tetanos 0 5ml inj 1 s,2.35,20/07/2023 11:25,pharmeasy,atezolizumab,pharmeasy,India,vacuna contra el tetanos,5.0,ml,,0.0,L01,0
12218,plamumab 40mg pfs 0 8ml,4480.05,20/07/2023 11:25,pharmeasy,atezolizumab,pharmeasy,India,plamumab,40.0,mg,,0.0,L01,0
12219,tezomib 2 mg inyectable,1781.84,20/07/2023 11:25,pharmeasy,atezolizumab,pharmeasy,India,tezomib,2.0,mg,inyeccion,,L01,0
12220,cizumab 400 mg inyeccion 1,10860.74,20/07/2023 11:25,pharmeasy,atezolizumab,pharmeasy,India,cizumab,400.0,mg,inyeccion,1.0,L01,0
12221,tapa de temozam 100mg,1357.59,20/07/2023 11:25,pharmeasy,atezolizumab,pharmeasy,India,tapa de temozam,100.0,mg,,,L01,0
12222,neuzumab 440mg inyeccion 20ml,12162.59,20/07/2023 11:25,pharmeasy,atezolizumab,pharmeasy,India,neuzumab,440.0,mg,inyeccion,,L01,0
12223,adaly 40 mg inyeccion 0 8 ml,5121.83,20/07/2023 11:25,pharmeasy,atezolizumab,pharmeasy,India,adaly,40.0,mg,inyeccion,0.0,L01,0
12226,nucala 100mgml polvo liofilizado para soluciï¿½n inyectable con 1 vi,35370.57,20/07/2023 11:26,araujo,atezolizumab,farmacias araujo,Brasil,nucala,,,inyeccion,1.0,L01,0
12231,atozet 10 mg10 mg caja con 30 tabletas,1699.0,20/07/2023 11:27,farmalisto_mx,atorvastatina / ezetimiba,farmalisto méxico,Mexico,atozet,10.0,mg,tableta,30.0,C10,0
12232,atozet 10 mg  20 mg caja con 30 tabletas,1574.0,20/07/2023 11:27,farmalisto_mx,atorvastatina / ezetimiba,farmalisto méxico,Mexico,atozet,10.0,mg,tableta,30.0,C10,0
12233,atozet 10 mg  40 mg caja con 30 tabletas,1667.0,20/07/2023 11:27,farmalisto_mx,atorvastatina / ezetimiba,farmalisto méxico,Mexico,atozet,10.0,mg,tableta,30.0,C10,0
12234,atorvastatina 20 mg aurax 10 tabletas caja,82.0,20/07/2023 11:27,fsanpablo,atorvastatina / ezetimiba,farmacias san pablo,Mexico,atorvastatina,20.0,mg,tableta,10.0,C10,0
12235,ezetimiba 10.0 mg simvastatina 20.0 mg aurax 14 tabletas caja,247.0,20/07/2023 11:27,fsanpablo,atorvastatina / ezetimiba,farmacias san pablo,Mexico,ezetimiba,10.0,mg,tableta,14.0,C10,0
12236,ezetimiba 10.0 mg simvastatina 20.0 mg aurax 28 tabletas caja,459.0,20/07/2023 11:27,fsanpablo,atorvastatina / ezetimiba,farmacias san pablo,Mexico,ezetimiba,10.0,mg,tableta,28.0,C10,0
12237,atorvastatina 20 mg aurax 30 tabletas caja,247.0,20/07/2023 11:27,fsanpablo,atorvastatina / ezetimiba,farmacias san pablo,Mexico,atorvastatina,20.0,mg,tableta,30.0,C10,0
12238,atorvastatina 20.0 mg apotex 30 tabletas paquete,378.0,20/07/2023 11:27,fsanpablo,atorvastatina / ezetimiba,farmacias san pablo,Mexico,atorvastatina,20.0,mg,tableta,30.0,C10,0
12239,atozet 1010 mg tab caja con 30,1598.43,20/07/2023 11:27,fespecializadas,atorvastatina / ezetimiba,farmacias especializadas,Mexico,atozet,1010.0,mg,tableta,30.0,C10,0
12240,atozet 1020 mg tab caja con 30,1752.58,20/07/2023 11:27,fespecializadas,atorvastatina / ezetimiba,farmacias especializadas,Mexico,atozet,1020.0,mg,tableta,30.0,C10,0
12241,atozet 1040 mg tab caja con 30,1775.98,20/07/2023 11:27,fespecializadas,atorvastatina / ezetimiba,farmacias especializadas,Mexico,atozet,1040.0,mg,tableta,30.0,C10,0
12245,atozet 10mg40mg 30 tabs,1280.42,20/07/2023 11:27,farmacon,atorvastatina / ezetimiba,farmacon,Mexico,atozet,40.0,mg,tableta,30.0,C10,0
12246,atozet 10mg10mg 30 tabs,1391.38,20/07/2023 11:27,farmacon,atorvastatina / ezetimiba,farmacon,Mexico,atozet,10.0,mg,tableta,30.0,C10,0
12247,atozet 10 mg 40 mg oral 30 tabs,1710.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,atozet,10.0,mg,tableta,30.0,C10,0
12248,atozet 10 mg 20 mg oral 30 tabs,1710.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,atozet,10.0,mg,tableta,30.0,C10,0
12249,atozet 10 mg 10 mg oral 30 tabs,1747.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,atozet,10.0,mg,tableta,30.0,C10,0
12253,thoreva 10 mg oral 60 tabs,940.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,thoreva,10.0,mg,tableta,60.0,C10,0
12254,pisatine hc 10 mg 20 mg oral 28 tabs,852.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,pisatine hc,10.0,mg,tableta,28.0,C10,0
12255,pisatine hc 10 mg 20 mg oral 14 tabs,566.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,pisatine hc,10.0,mg,tableta,14.0,C10,0
12256,ezetrol 10 mg oral 10 tabs,752.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,ezetrol,10.0,mg,tableta,10.0,C10,0
12257,lipitor 40 mg oral 30 tabs duopack,2709.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,lipitor,40.0,mg,tableta,30.0,C10,0
12258,lipitor 40 mg oral 2 cajas 15 tabs,1592.5,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,lipitor,40.0,mg,tableta,2.0,C10,0
12259,thoreva 80 mg oral 30 tabs,564.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,thoreva,80.0,mg,tableta,30.0,C10,0
12260,ezetimibasimvastatina 10 mg 20 mg oral 28 tabs marca del ahorro,367.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,ezetimibasimvastatina,10.0,mg,tableta,28.0,C10,0
12261,ezetimibasimvastatina 10 mg 20 mg oral 14 tabs marca del ahorro,204.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,ezetimibasimvastatina,10.0,mg,tableta,14.0,C10,0
12262,blodivit 80 mg oral 30 tabs,837.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,blodivit,80.0,mg,tableta,30.0,C10,0
12263,blodivit 40 mg oral 30 tabs,769.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,blodivit,40.0,mg,tableta,30.0,C10,0
12264,blodivit 20 mg oral 30 tabs,723.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,blodivit,20.0,mg,tableta,30.0,C10,0
12265,blodivit 10 mg oral 30 tabs,484.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,blodivit,10.0,mg,tableta,30.0,C10,0
12266,zient 10 mg oral 28 tabs,1517.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,zient,10.0,mg,tableta,28.0,C10,0
12267,zient 10 mg oral 14 tabs,760.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,zient,10.0,mg,tableta,14.0,C10,0
12268,thoreva 40 mg oral 56 tabs,1254.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,thoreva,40.0,mg,tableta,56.0,C10,0
12269,thoreva 20 mg oral 60 tabs,1080.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,thoreva,20.0,mg,tableta,60.0,C10,0
12270,eturion 20 mg oral 15 tabs,291.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,eturion,20.0,mg,tableta,15.0,C10,0
12271,ezetrol 10 mg oral 20 tabs,1431.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,ezetrol,10.0,mg,tableta,20.0,C10,0
12272,caduet 5 mg 10 mg oral 30 tabs,1100.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,caduet,5.0,mg,tableta,30.0,C10,0
12273,zintrepid 10 mg 40 mg oral 28 comprimidos,2131.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,zintrepid,10.0,mg,tableta,28.0,C10,0
12274,zintrepid 10 mg 40 mg oral 14 comprimidos,1329.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,zintrepid,10.0,mg,tableta,14.0,C10,0
12275,zintrepid 10 mg 20 mg oral 28 comprimidos,1893.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,zintrepid,10.0,mg,tableta,28.0,C10,0
12276,zintrepid 10 mg 20 mg oral 14 comprimidos,1011.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,zintrepid,10.0,mg,tableta,14.0,C10,0
12277,zintrepid 10 mg 10 mg oral 28 comprimidos,1852.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,zintrepid,10.0,mg,tableta,28.0,C10,0
12278,zintrepid 10 mg 10 mg oral 14 comprimidos,942.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,zintrepid,10.0,mg,tableta,14.0,C10,0
12279,vytorin 10 mg 40 mg oral 14 comprimidos,1097.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,vytorin,10.0,mg,tableta,14.0,C10,0
12280,vytorin 10 mg 20 mg oral 14 comprimidos,873.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,vytorin,10.0,mg,tableta,14.0,C10,0
12281,vytorin 10 mg 20 mg oral 28 comprimidos,1538.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,vytorin,10.0,mg,tableta,28.0,C10,0
12282,vytorin 10 mg 10 mg oral 28 comprimidos,1558.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,vytorin,10.0,mg,tableta,28.0,C10,0
12283,lipitor 80 mg oral 30 tabs duopack,3212.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,lipitor,80.0,mg,tableta,30.0,C10,0
12284,lipitor 20 mg oral 30 tabs duopack,2763.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,lipitor,20.0,mg,tableta,30.0,C10,0
12285,lipitor 80 mg oral 2 cajas 15 tabs,1852.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,lipitor,80.0,mg,tableta,2.0,C10,0
12286,lipitor 20 mg oral 2 cajas 15 tabs,1632.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,lipitor,20.0,mg,tableta,2.0,C10,0
12287,lipitor 20 mg oral 15 tabs,916.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,lipitor,20.0,mg,tableta,15.0,C10,0
12288,lipitor 10 mg oral 2 cajas 30 tabs,1699.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,lipitor,10.0,mg,tableta,2.0,C10,0
12289,lipitor 10 mg oral 20 tabletas,796.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,lipitor,10.0,mg,tableta,20.0,C10,0
12290,atorvastatina 10 mg oral 30 tabletas marca del ahorro,124.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,atorvastatina,10.0,mg,tableta,30.0,C10,0
12291,atorvastatina 20 mg oral 60 tabletas marca del ahorro,327.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,atorvastatina,20.0,mg,tableta,60.0,C10,0
12292,atorvastatina 20 mg oral 30 tabletas marca del ahorro,237.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,atorvastatina,20.0,mg,tableta,30.0,C10,0
12293,trezete 20 mg 10 mg oral 30 tabs,1141.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,trezete,20.0,mg,tableta,30.0,C10,0
12294,trezete 10 mg 10 mg oral 30 tabs,945.0,20/07/2023 11:29,fahorro,atorvastatina / ezetimiba,farmacias del ahorro,Mexico,trezete,10.0,mg,tableta,30.0,C10,0
12295,lipitor,351.93,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,canadianpharmacystore.com,Canada,lipitor,20.0,mg,tableta,30.0,C10,0
12296,lipitor,720.8,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,canadianpharmacystore.com,Canada,lipitor,20.0,mg,tableta,90.0,C10,0
12297,lipitor,519.77,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,canadianprescriptiondrugstore.com/,Canada,lipitor,20.0,mg,QTY,90.0,C10,0
12298,lipitor,193.32,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,discountcanadadrugs.com/,Canada,lipitor,20.0,mg,tableta,30.0,C10,0
12299,lipitor,557.49,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,discountcanadadrugs.com/,Canada,lipitor,20.0,mg,tableta,90.0,C10,0
12300,lipitor,436.27,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,liferxpharmacy.com/,Canada,lipitor,20.0,mg,tableta,60.0,C10,0
12301,lipitor,620.03,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,liferxpharmacy.com/,Canada,lipitor,20.0,mg,tableta,90.0,C10,0
12302,lipitor,400.72,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,medsengage.com,Canada,lipitor,20.0,mg,tableta,60.0,C10,0
12303,lipitor,569.4,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,medsengage.com,Canada,lipitor,20.0,mg,tableta,90.0,C10,0
12304,lipitor,436.27,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,offshorecheapmeds.com,Canada,lipitor,20.0,mg,tableta,60.0,C10,0
12305,lipitor,620.03,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,offshorecheapmeds.com,Canada,lipitor,20.0,mg,tableta,90.0,C10,0
12306,lipitor,670.67,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,pricepropharmacy.com/,Canada,lipitor,20.0,mg,tableta,30.0,C10,0
12307,lipitor,1509.0,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,pricepropharmacy.com/,Canada,lipitor,20.0,mg,tableta,90.0,C10,0
12308,lipitor,4753.36,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,spfpharmacy.com,Canada,lipitor,20.0,mg,tableta,90.0,C10,0
12309,atorvastatina calcica,385.47,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,canadianpharmacystore.com,Canada,atorvastatina calcica,10.0,mg,tableta,100.0,C10,0
12310,atorvastatina calcica,653.9,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,canadianprescriptiondrugstore.com/,Canada,atorvastatina calcica,10.0,mg,QTY,90.0,C10,0
12311,atorvastatina calcica,218.81,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,discountcanadadrugs.com/,Canada,atorvastatina calcica,10.0,mg,tableta,100.0,C10,0
12312,atorvastatina calcica,217.63,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,liferxpharmacy.com/,Canada,atorvastatina calcica,10.0,mg,tableta,60.0,C10,0
12313,atorvastatina calcica,309.18,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,liferxpharmacy.com/,Canada,atorvastatina calcica,10.0,mg,tableta,90.0,C10,0
12314,atorvastatina calcica,522.28,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,medsengage.com,Canada,atorvastatina calcica,10.0,mg,tableta,60.0,C10,0
12315,atorvastatina calcica,742.09,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,medsengage.com,Canada,atorvastatina calcica,10.0,mg,tableta,90.0,C10,0
12316,atorvastatina calcica,136.82,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,offshorecheapmeds.com,Canada,atorvastatina calcica,10.0,mg,tableta,60.0,C10,0
12317,atorvastatina calcica,194.33,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,offshorecheapmeds.com,Canada,atorvastatina calcica,10.0,mg,tableta,90.0,C10,0
12318,atorvastatina calcica,385.63,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,pricepropharmacy.com/,Canada,atorvastatina calcica,10.0,mg,tableta,28.0,C10,0
12319,atorvastatina calcica,452.7,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,pricepropharmacy.com/,Canada,atorvastatina calcica,10.0,mg,tableta,84.0,C10,0
12320,atorvastatina calcica,176.05,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,spfpharmacy.com,Canada,atorvastatina calcica,10.0,mg,tableta,10.0,C10,0
12321,atorvastatina calcica,176.05,20/07/2023 11:29,pchecker,atorvastatina / ezetimiba,spfpharmacy.com,Canada,atorvastatina calcica,10.0,mg,tableta,30.0,C10,0
12322,atorvastatina 40mg caja x 30 tabletas,522.77,20/07/2023 11:30,audifarma,atorvastatina / ezetimiba,audifarma,Colombia,atorvastatina,40.0,mg,tableta,30.0,C10,0
12323,colmibe 20 10 mg caja con 30 comprimidos,746.21,20/07/2023 11:30,audifarma,atorvastatina / ezetimiba,audifarma,Colombia,colmibe,10.0,mg,tableta,20.0,C10,0
12324,rosuvina e 10  40 mg caja x 28,973.86,20/07/2023 11:30,audifarma,atorvastatina / ezetimiba,audifarma,Colombia,rosuvina e,40.0,mg,,10.0,C10,0
12325,cardiomax plus caja x 28,1298.49,20/07/2023 11:30,audifarma,atorvastatina / ezetimiba,audifarma,Colombia,cardiomax plus caja x,,,,28.0,C10,0
12326,lipitor tabletas 20mg caja x 30 tabletas,885.33,20/07/2023 11:30,audifarma,atorvastatina / ezetimiba,audifarma,Colombia,lipitor tabletas,20.0,mg,tableta,30.0,C10,0
12327,lipitor 40 mg caja x 30,885.33,20/07/2023 11:30,audifarma,atorvastatina / ezetimiba,audifarma,Colombia,lipitor,40.0,mg,,30.0,C10,0
12328,lipitor 80 mg caja x 30,1332.21,20/07/2023 11:30,audifarma,atorvastatina / ezetimiba,audifarma,Colombia,lipitor,80.0,mg,,30.0,C10,0
12329,lipomega 20  840 mg caja x 30,1075.05,20/07/2023 11:30,audifarma,atorvastatina / ezetimiba,audifarma,Colombia,lipomega,840.0,mg,,20.0,C10,0
12330,colestir 1020mg caja x 30 tabletas recubiertas,725.55,20/07/2023 11:30,cruzverde,atorvastatina / ezetimiba,cruz verde,Colombia,colestir,1020.0,mg,tableta,30.0,C10,0
12331,colmibe tabletas 2010mg caja x 30,754.22,20/07/2023 11:30,cruzverde,atorvastatina / ezetimiba,cruz verde,Colombia,colmibe tabletas,2010.0,mg,tableta,30.0,C10,0
12332,colmibe 10mg10mg caja x 30 tabletas,439.71,20/07/2023 11:30,cruzverde,atorvastatina / ezetimiba,cruz verde,Colombia,colmibe,10.0,mg,tableta,30.0,C10,0
12333,ezator tabletas recubiertas 10mg20mg caja x 28,965.22,20/07/2023 11:30,cruzverde,atorvastatina / ezetimiba,cruz verde,Colombia,ezator tabletas recubiertas,20.0,mg,tableta,28.0,C10,0
12334,ezetimibe 10 mg  atorvastatina 20 mg tableta cubierta tecnoquimicas,603.29,20/07/2023 11:30,colsubsidio,atorvastatina / ezetimiba,droguerías colsubsidio,Colombia,ezetimibe,10.0,mg,tableta,30.0,C10,0
12335,estatina ez tab,0.82,20/07/2023 11:31,pharmeasy,atorvastatina / ezetimiba,pharmeasy,India,estatina ez tab,,,tableta,,C10,0
12336,ezevas tableta de 10 mg,25.92,20/07/2023 11:31,pharmeasy,atorvastatina / ezetimiba,pharmeasy,India,ezevas tableta de,10.0,mg,tableta,,C10,0
12337,tableta lipikind ez,57.18,20/07/2023 11:31,pharmeasy,atorvastatina / ezetimiba,pharmeasy,India,tableta lipikind ez,,,tableta,,C10,0
12338,atorva e tableta,68.65,20/07/2023 11:31,pharmeasy,atorvastatina / ezetimiba,pharmeasy,India,atorva e tableta,,,tableta,,C10,0
12339,tableta atorec ez,53.68,20/07/2023 11:31,pharmeasy,atorvastatina / ezetimiba,pharmeasy,India,tableta atorec ez,,,tableta,,C10,0
12340,pestana atorpac,18.31,20/07/2023 11:31,pharmeasy,atorvastatina / ezetimiba,pharmeasy,India,pestana atorpac,,,,,C10,0
12341,tableta de 10mg de zetivas,19.89,20/07/2023 11:31,pharmeasy,atorvastatina / ezetimiba,pharmeasy,India,tableta de,10.0,mg,tableta,,C10,0
12342,tableta zestor,6.73,20/07/2023 11:31,pharmeasy,atorvastatina / ezetimiba,pharmeasy,India,tableta zestor,,,tableta,,C10,0
12343,ezorva 10mg tableta,17.45,20/07/2023 11:31,pharmeasy,atorvastatina / ezetimiba,pharmeasy,India,ezorva,10.0,mg,tableta,,C10,0
12344,tableta orvas ez 10mg,18.1,20/07/2023 11:31,pharmeasy,atorvastatina / ezetimiba,pharmeasy,India,tableta orvas ez,10.0,mg,tableta,,C10,0
12345,Atorvastatin 20mg genï¿½rico ems 30 pastill,63.14,20/07/2023 11:31,araujo,atorvastatina / ezetimiba,farmacias araujo,Brasil,Atorvastatin,20.0,mg,tableta,30.0,C10,0
12346,lipitor 10mg con 30 pastillas,582.57,20/07/2023 11:31,araujo,atorvastatina / ezetimiba,farmacias araujo,Brasil,lipitor,10.0,mg,tableta,30.0,C10,0
12347,lipitor 20mg con 30 pastillas,715.94,20/07/2023 11:31,araujo,atorvastatina / ezetimiba,farmacias araujo,Brasil,lipitor,20.0,mg,tableta,30.0,C10,0
